text,emotion
"Hoy el mundo occidental está shockeado con el incendio en la Catedral de Notre Dame. Impresionante la sensación que viví al entrar ver esa magnificencia. Sí, si impone",tristeza
Vamos muy mal cuando ya ni nos respetamos nostros mismos. Vergüenza!,ira
"Se incendió en pese a todas las medidas de seguridad nunca le ocurrió nada a la Iglesia de las Nieves en Bogotá, cuando funcionaba dentro de ella un asadero de pollos. Son las paradojas de la vida",tristeza
"El se solidariza con el pueblo francés. El incendio es una catástrofe para la Humanidad. Será difícil olvidar el día de ayer. Nuestro pesar apoyo para recuperar esta joya gótica, Patrimonio Mundial de",tristeza
Estos dos días me he dado cuenta que soy el único pobre que no conoció la Catedral,tristeza
"Honestamente, si era por la única iglesia que ilumina es la que arde, prefería que se quemaran los colegios de monjas pedorros que hay cerca de mí casa",disgusto
Hace ocho meses se veía hermosa,tristeza
"Acabo de ver lo que sucedió, no entiendo a los que se burlan del tema, cuanta historia perdida en cuestión de segundos. 😔",tristeza
Me da tristeza saber que fue incendiado todavía no le he ido a conocer 🥺,tristeza
Parece que la tragedia sirvió para que desempolvaran las miles de fotos malas en su gran mayoría de su visita a París,tristeza
"ÉSTA es la Francia que adoro. La gente saliendo a aplaudir a bomberos a ambulancias. Cantando juntos, luchando como un solo pueblo",alegría
"Sobrevivir a DOS GUERRAS MUNDIALES, para caer frente a un Absurdo Incendio por Negligencia",ira
"El incendio puso de luto al mundo entero, ¿pero cuál pudo ser el sentimiento colectivo de los franceses? Esta, la platica que tuve con el arquitecto francés André Jaques Bodin",tristeza
"Hoy es un día triste catedral de nuestra señora es muy hermosa, cuando este reconstruida va a estar más hermosa que antes",tristeza
Lo que costó años en construir se puede perder en un día... que tristeza!,tristeza
Ay 😓 si se me hace bien bonito ver los vídeos de la gente cantando rezando afuera para que se logre apagar el incendio,tristeza
Independientemente al carácter religioso hoy se ha dañado una de las creaciones humanas más grandes en la arquitectura en tiempos en los que el hombre solo destruye eso si representa una pérdida notable,tristeza
"Que diferente sería nuestra sociedad si la misma emoción que nos hace llorar, devastar el alma dejarnos petrificados en el sofá ante la aplicaramos ante las injusticias, las guerras los millones de fallecidos por hambre que a diario mueren en el olvido",tristeza
"Esta sensación de que haya desaparecido un lugar hermoso en el que nunca estuviste, creo que resuena con esa sensación tan humana de lamentar vidas que ya no es posible vivir",tristeza
¿Cómo pudo pasar algo así? Una verdadera tragedia,tristeza
"años De historia se fueron en horas siglos quedaron en los escombros así, frente a estas tragedias surge el espiritu solidario que emociona ❤️ Evalúan si la estructura puede salvarse para reconstruirla, piedra por piedra",tristeza
"Así estaba el de marzo cuando le hice esta foto mientras paseábamos davidfigueras yo. No entramos, había una cola enorme no teníamos tiempo. Ahora me arrepiento. 😔",tristeza
Fotos Notre Dame tras la catástrofe Los bomberos de París dan por extinguido el incendio que ha devastado la catedral,tristeza
Arde una iglesia legendaria en semana santa,tristeza
"Fue su, ahora la catedral. Por Jesucristo redentor, párenle al mame",tristeza
"Primero el mame del se tenía que decir se dijo, luego ahora sus fotos ¿De dónde por qué su afán de protagonismo? ️",ira
Sin palabras por otra perdida cultural. en Notre Dame,tristeza
"Gente que le da igual pero si se les rompe el móvil ahí si se ponen a llorar,vaya banda de subnormales;No valoramos la poca historia de arquitectura que queda de pie. Rip la inteligencia humana!",disgusto
"No soy ateo ni agnóstico ni religioso, pero me enmuina que algunos ateos salgan con que no es para tanto, que después de todo la catedral era solo un templo católico",ira
No sabes lo pobres que eres hasta que te das cuenta que está ardiendo la Catedral tu no la alcanzaste a conocer. Bueno no conoces ni la Basílica de la cdmx 😭,tristeza
Han destruido un símbolo de la cada vez más débil fe cristiana en Europa... ¿Que será lo próximo? ¿la Catedral de Santiago?¿la Pilarica?,tristeza
Nosotros nunca visitamos pero si visitamos FestivaldeViña en con nuestros! Grandes Éxitos! Si te gustaría revivir esta noche dale click,alegría
"Es como si aquí en Mty se incendia la Fuente de Neptuno, gran pérdida",tristeza
"Diría que es de los edificios más bonitos que he visitado, por tradición, historia, es una verdadera joya... El alma rota viendo lo que le pasó,",tristeza
Gracias a los bomberos de París a los trabajadores de que lucharon por salvar. a tous. Sin duda el pueblo francés la reconstruirá,alegría
Otra vez la misma estructura. Algún boludo festeja el incendio millones salen a indignarse por la gente que festeja el incendio. Se están peleando contra nadie gente... La entidad se la dan ustedes,ira
Ocho siglos de vida han luchado durante más de cinco horas por seguir en pie. Tristeza infinita,tristeza
La tragedia me hace pensar que no deberíamos dar nada sentado. Las cosas las personas un día estan ahí al siguiente dejan de estarlo. Atesoremos cada momento,tristeza
Esta imagen me resultó fantástica,alegría
"Estoy tan triste, que lastima, que gran perdida 😢",tristeza
Una cosa es ofenderse por todo no ser capaz de aguantarse una broma. Otra muy distinta es burlarse no entender la tragedia cultural la gran pérdida para humanidad que ocurrió hoy,ira
La buena noticia es que gracias a sus fotos ahora todos sabemos que se construyó en,alegría
"Estoy destrozada por el devastador incendio en la Catedral de Notre Dame, estaba planeado ir dentro de o décadas para conocerla, Dios la tenga en su Santa gloria. 😔",tristeza
"Un terrible incidente el fuego devastó a la catedral de Notre Dame, símbolo de la capital francesa, Patrimonio Mundial de la Unesco uno de los monumentos más visitados del mundo",tristeza
"Se escuchó en alguna ocasión Mucha gente reza dentro de Nuestra Señora de París, pero cuando lo coros cantan, entonces realmente las oraciones llegan al cielo. Impacientemente esperaremos el resurgimiento de sus cantos, de su música, de su grandeza",tristeza
Hoy a las horas... qué pena... estamos impactados,tristeza
"Sobre el desastre... Dos ilustres ignorantes, que se permiten dar consejos de cómo atajar el incendio,, además desliza su sospecha del odio religioso como causa",disgusto
Espero en vez bloquear su cuenta use donde trabaja para pedir perdón,ira
"No soy católica, no voy a la Iglesia, la religión es algo que la verdad me interesa poco nada.. Pero de ahí a festejar el incendio? No",ira
¡Gracias a Dios! Las llamas de este incendio fueron controladas🙏 Mucha fuerza Pronto volveremos a ver brillar esta hermosa estructura que peores momentos se ha enfrentado ️,alegría
Esta la gente que todavía no entendió que la iglesia no es solo un edificio!,tristeza
¿Por que no lloraron tanto cuando se quemó el Chedraui de mina?,ira
No demuestres tu ignorancia publicando memes tarados del incendio También nos vale madres la foto que te tomaste frente a ella repite conmigo esta tragedia no se trata de mí ni empiecen con que dónde estuviste cuando se quemó destruyó...?,ira
"Cuando se afecta al Patrimonio Mundial, nos duele a todos",tristeza
nunca llegue a visitar tan grandiosa construcción. Solo vista en imágenes videos.. 😭,tristeza
"Hoy hace un día precioso. Disfrutadlo por favor, dejad las penas a un lado sonreid a la vida! volverá a reconstruirse gracias a ls solidaridad de todos",alegría
No quiero ni imaginar el dolor de las personas la estaban restaurando al ingresar apenas apagado el incendio... se les debe triturar el alma,tristeza
"De verdad que no entiendo al ser humano. Gente riéndose, alegrándose celebrando el incendio Ignorantes supinos o imbéciles, no hay más",ira
"Va más allá de la religión, aunque sea un símbolo del cristianismo, sino que se perdió una construcción antigua e histórica que marcó a occidente. Los que festejan ésto son los que no ven más allá de SU religión o ideología",tristeza
"Atención ️A quienes dicen que si la Catedral estuviera en México, sobrarían manos para apagar el fuego hacen faltan brigadistas para los incendios las hectáreas de manglares en Campeche",ira
"Buenas noticias! Una de las personas que han podido entrar nos ha informado que está bastante bien, pero que muy probablemente se tenga que desmontar durante las obras se aproveche para limpiar",alegría
Muchos de nuestros compañeros de como tristes por lo ocurrido en la catedral más a las pm en con,tristeza
Que triste ver qué se incendió la única iglesia a la que entraría voluntariamente,tristeza
"va más allá del culto católico, es un símbolo de belleza de historia de Europa. Al perderse, perdemos todos!",tristeza
😢 Muy tristes las noticias sobre. Hermoso lugar,tristeza
Es genial la gente aprovechando el incendio para postear fotos diciendo yo estuve ahí,tristeza
"El modelo de turismo masivo actual no beneficia a nuestra historia patrimonio, pues se da más prioridad a la explotación que a la conservación. En fin, son muchas las lecturas que se pueden sacar de este triste acontecimiento",tristeza
"Y en su país son egocéntricos? Pues, les vale verga la catedral solo quieres mostrar que si fueron a Francia",ira
Hoy la humanidad perdió un pedacito de su historia! 😢,tristeza
Pobre incendió en paris en la Catedral de Notre dame a un tiene esperanza,tristeza
Las pérdidas en el ámbito cultural también duelen,tristeza
Cual es el sentido de la religión? Si está llena de maldición odio para los que no piensan como ellos,ira
Qué pena por esas personas que se burlan e incluso les parece exagerado la perdida de la catedral. Sin saber lo que en verdad significa para el mundo,ira
"lamento el sacrificio,sufrimiento castigo físico de los obreros la construyeron. Lo demás era majestuosidad",tristeza
"Que lo sucedido hoy nos devuelva la mirada a la grave pérdida del patrimonio histórico cultural en Siria a manos del Estado Islámico, ciudades enteras destruidas ante el silencio mundial",tristeza
La pregunta es ¿quién o qué originó el incendio?. Claro está que las consecuencias son devastadoras,tristeza
"Otras buenas noticias, anuncian lluvia para las hasta las. Creo que es la primera vez que nos alegramos de tanta humedad sobre el patrimonio",alegría
Muy triste 😔 pensar que hace poco vi una imagen en Google 😭,tristeza
Momentos que conmueven en la desgracia,tristeza
Nunca dejaré de admirar la belleza arquitectónica de las iglesias. Lástima por lo,tristeza
"Por mayor decadencia en valores que se destapen en curas por estos tiempos, sinceramente, espero que no caigan catedrales, iglesias; ni arquitectura, ni la historia",tristeza
"Es curioso, lloramos por la catedral se nos olvida que Napoleón arrasó las iglesias españolas en su invasión destruyendo documentos registros valiosísimos",ira
que paso te consumieron las llamas acaso dejaste que tus guardianes se fueran a descansar toma en cuenta algo nos dejaste con un gran luto esperando ver tu de nuevo tu surgimiento,tristeza
La catedral en llamas Noche triste la de hoy... No hace falta ser ni católico ni francés para sentir este desastre... años de historia... 😢,tristeza
"Me parece indignante que haya personas haciendo chistes sobre es un país que representa mucho para mi, por su idioma su cultura. No puedo creer que haya gente tan estúpida que hace comentarios que realmente me dan",ira
"Y ahí estaba yo, haciendo fila para entrar a la catedral. Puro dolor!",tristeza
"Nada me causa una mayor tristeza. Lo único que me alivia, haberla visitado mientras tuve tiempo. Que desastre",tristeza
"Terrible lo ocurrido en la catedral una pérdida terrible para el mundo, daño irreparable",tristeza
Llego de la calle me encuentro con esta triste noticia,tristeza
Emotivos videos muestran cómo cientos de franceses se reunieron en los alrededores para cantar esperar lo mejor ante la tragedia,tristeza
"Desaparece unos de los monumentos más grandes no solo de Europa, sino del mundo que haya algunos que se ría de una catástrofe de esta dimensiones no tiene precio.. cuanta incultura",tristeza
"Leo tantas tonterías en el hastag Os recomiendo el documental La vida sin nosotros. Sin el ser humano, la Tierra tardaría sólo entre años en borrar cualquier vestigio de nuestra civilización. Un poco de humildad como seres humanos, por favor",ira
"El desastre, así los titulares de los medios franceses",disgusto
"Francia es increíble. El incendio paralizó el país. Todo el mundo siguió minuto a minuto. Tristeza infinita de toda la Nación, católicos o no. Unión nacional alrededor de esa joya patrimonial, ante todo el símbolo de un pueblo. Y hoy todos por su reconstrucción!",tristeza
En este momento sigue el fuego en la histórica Catedral en Paris. Una pérdida lamentable para el mundo,tristeza
"Mi abuela adoptiva, hablando... Muchas personas ni conocen el patrimonio que tenemos en España se van fuera. La pregunto ¿Quizás sea porque a lo mejor no lo podrán visitar en otra ocasión? Me contesta,queda mejor decir que he estado en París que en Burgos😊😊😊",tristeza
"es raro ya que las gárgolas eran las que cuidaban la iglesia o bueno hací se dice, las gárgolas fueron restauradas para la remodelación en eso Notre Dame lo consumen las llamas",tristeza
Tanta pena me da que arda como que hagan falta sus llamas para que en este mundo se hable de historia,tristeza
"Lo es muy triste, obvio. Lo único bueno que nos ha dejado la iglesia son obras musicales arquitectónicas maravillosas, pero como siempre, reaccionamos al dolor europeo no a otros. El bosque nativo es más antiguo que esa iglesia lo queman por negocio",ira
Ministerio del interior francés dice que los bomberos no podrán salvar a Notre Dame,tristeza
Conmovedora imágen... un día muy difícil para los franceses todos los católicos en general,tristeza
Dolor una profunda tristeza es lo que podemos expresar ante lo sucedido en la Catedral Las majestuosas permanecieron para seguir cuidando transmitiéndonos historia de tan bella,tristeza
"El incendio es una catástrofe. Las llamas arrasan años de historia, de arquitectura, de pintura, de escultura. Será difícil olvidarlo. Deseo que puedan recuperar la grandeza de su patrimonio",tristeza
"ablación...; por los miles de gente que se ahoga en nuestras costas... que ver arder una Catedral, símbolo misógino, de poder oscurantismo, de pedofilia, de mercantilización de creencias, etc. Qué quede bien claro",ira
los cabeza de termo festejan porque son ignorantes... alguna vez los viste agarrar un libro de historia?,ira
"Hace unos días hable de ti, de todas las ciudades que he podido estar, una de las cosas que más me había impresionado hoy prácticamente dejas de existir. El ser humano del siglo XXI da miedo, mucho miedo",tristeza
"El patrimonio histórico cultural es nuestro, de la humanidad, su pérdida es una tragedia ya sea el fuego en París, la OTAN en Siria o el ISIS. Un origen religioso o incluso cruel tampoco debe hacernos renegar",tristeza
"¿Se supone que tenemos que admirar esto? Me parece estupendo que se vaya a restaurar, pero que sea un grupo de personas las que tengan el poder de hacerlo solo es otra muestra clara de la desigualdad, las injusticias la crueldad de este sistema capitalista",ira
Me embarga un inmenso dolor por lo ocurrido a la catedral amé haberla conocido espero volver a ir algún día,tristeza
"Qué triste ver al lugar que más me impresionó de París ser consumido por el fuego, nunca he creído en la religión pero estar ahí dentro era una sensación indescriptible",tristeza
"Qué triste lo. Ah no, es el TEMPLO DE BEL. Monumento histórico destruido por fuerzas de ocupación. Nadie dijo nada",tristeza
"Como arquitecta, es una visita obligada. Y aunque hoy no dispongo de recursos para viajar, lamento que esté inmersa en tal situación, porque me recuerda otra vez que aún con los años de historia desde su creación, la obra del hombre es siempre la más fugaz. 😔",tristeza
La elite financiera la quemó. Siempre avisan con anterioridad cuando hacen estas cosas. Es una burla por un lado un aviso por el otro de la persecución que se viene sobre el cristianismo,ira
Un triste día para Francia para el mundo entero... Pero con noticias alentadoras al final... sigue de pie es un patrimonio que nos une,tristeza
Ojalá que las lagrimas de millones de personas hubieran apagado el incendio,tristeza
"En la semana se han atacado más de Iglesias Católicas en París, ojalá lo ocurrido en Notre Dame no esté relacionado con el creciente odio a la Fe católica en Occidente que disemina el marxismo cultural",ira
Ya empezamos a hacer teorías de que el islam a provocado está tragedia,ira
Ya van a empezar con sus fotos de cuando conocieron??... cómo les encanta el mame,ira
"Qué triste, aunque la reconstruyan no volverá a ser igual",tristeza
"Notre Dame, la catedral parisina símbolo de la arquitectura gótica se ha perdido entre las llamas, dejando atras ocho siglos de historia",tristeza
"Ocho siglos de historia fueron calcinados ayer en el incendio de la catedral, donde miles de personas alrededor del mundo lloraron la tragedia. nos cuenta cómo ocurrió esto. con",tristeza
"Como historiador, como profesor como persona inmersa en el área de los estudios patrimoniales, voy con una reflexión acerca de lo, a ver si la gente que se alegra por lo que pasa se saca esa sonrisa necia de la cara",ira
Dolor al ver estas imágenesVIRAL Franceses entonan Ave María ante Catedral de Notre Dame en llamas vía,tristeza
Soy la única que esta llorando??,tristeza
"Es un edificio, cuando nos volvimos tan boludos que lloramos por unos ladrillos?",ira
Profecías que lo dejan a uno inquieto,miedo
"Lamento muchísimo esta gran pérdida, usted tiene toda mi solidaridad",tristeza
Hoy se siente el significado de patrimonio de la humanidad. Qué pena,tristeza
Si es muy triste lo que pasa una pérdida lamentable para el mundo,tristeza
"Si pudo salvar su Rosetón después de una gran tragedia, tú también puedes dejar a tu novio, el tóxico e infiel salvar tu rosquita?",ira
"fuera de control nadie se inmuta, se incendia la catedral pierden la cabeza, me duele ver hecho cenizas ese patrimonio cultural e histórico; pero me duele mucho más ver con impotencia como un bosque arde en llamas",tristeza
No conocen ni la ermita de la esquina ya le están llorando a la iglesia de Notre Dame,disgusto
"No puedo creerlo aún, que dolor ver estas imágenes, no puede ser, que triste 😭😭😭😭😭",tristeza
"La gente que dona dinero para reconstruir puede hacer con su dinero lo que le venga en gana. La pobreza en Africa es responsabilidad de los propios gobiernos que son los que más roban mantienen a sus pueblos en estados miserables, siendo los más ricos en recursos",ira
"Todos lamentamos la tragedia incluidos los ateos. Lo que se ha dañado es una magnífica obra de la humanidad, independientemente del absurdo propósito místico con que se construyó en el medioevo. Gran tristeza por la memoria histórica destruida, por la belleza",tristeza
Extraño sentimiento de tristeza desolación por la pérdida. 😥😥,tristeza
"Que bobo es creer eso, es patrimonio cultural no solo de Francia sino del mundo",tristeza
Siento pena empatía. Lamentablemente gasté la pena ahora no me queda empatía por la destrucción de bosques otras tragedias mundiales,tristeza
"Qué gran tragedia, es una pena que tanta historia cultura de la humanidad se desvanezca en un abrir cerrar de ojos 😓",tristeza
Años de historia perdidos ante nuestros hijos,tristeza
"No se puede creer gente tan básica, cerebros planos que de alegran por la destrucción de un patrimonio cultural e histórico universal. Cuando la ideología te nubla la razón",ira
¡Francia está herida!¡Europa está triste!¡El mundo está conmocionado!,tristeza
"Pena, frustración, impotencia.... duele pensar que a penas queda nada....😔",tristeza
Entiendo que nunca he ido shalala. Lo que muchos no comprenden es que vemos la desgracia desde un punto en que una de las joyas arquitectónicas del mundo fue casi destruida. Que la mayor representante del gótico haya sufrido tan terrible suceso si es de tristeza,tristeza
Hoy estamos perdiendo una joya arquitectónica por culpa del fuego. Ojalá que exista la magia para poder evitar la tragedia,tristeza
Con las primeras luces del día empiezan a verse los efectos la devastación tras el incendio. Imagen de,tristeza
Qué lamentable el incendio en la Catedral justo en Semana Santa,tristeza
"amanece hoy un poco más triste tras la catástrofe en París. Desde la meta del Camino, nuestro abrazo a todos los peregrinos del mundo que hoy lloran",tristeza
"Una lástima el incendio en la mítica, emblemática querida Catedral en París. Foto mía del año",tristeza
Con lo ocurrido en la catedral no pude evitar recordar esta serie,tristeza
"pobres cristianas, deambulan como alma en pena. ¡No hayan en que palo ahorcarse pa llamar la atención!",tristeza
Lo es terrible en todo punto de vista. Una obra que ha sobrevivido a muchas cosas en sus años de vida está cerca del colapso,tristeza
Desde sobretodo con el pueblo francés... ❤️,tristeza
"Sobrevivió la revolución francesa, dos guerras mundiales... cuánta tristeza!",tristeza
Es una falta de respeto no hables de se quedo sin su hogar,ira
Menuda tragedia lo que ha pasado pero el pueblo francés volverá a verla resurgir!!!,tristeza
los mismos que incendiaron.... solo a le sirve esa tragedia porque al mundo le han hecho gran daño,tristeza
De rodillas jóvenes franceses rezan ante la tragedia,tristeza
"Y hoy todo mundo resultó Francés por el triste incendio en Paris, es una pena si lo es, historia belleza en una catedral pero fue un accidente esas cosas pueden pasar 😰",tristeza
Una verdadera pena lo de Notre Dame.... pero va a ser reconstruida. Como piensan que debe ser esta reconstrucción?,tristeza
Si mi francés no está muy oxidado que lo está parece que las vidrieras se han salvado. No así el órgano,tristeza
La reina Isabel II también envió un mensaje por el incendio en la Catedral; esto fue lo que dijo la monarca de Reino Unido 😰,tristeza
Muy triste lo sucedido con la Cathedral,tristeza
"No hace falta ser devoto o tener una visión política específica para reconocer que hoy hubo una pérdida cultural, arquitectónica simbólica. Salve",tristeza
"Ver la catástrofe que se te ocurra una melodía con aquel sentimiento de desesperación al ver una gran arquitectura, ser destruida por el fuego",tristeza
"a punto de desaparecer. Un abrazo a nuestros franceses. No es hasta dónde hemos caído, sino la fuerza con la que nos levantemos! VOLVERÁ A BRILLAR",alegría
"Después, las llamas lo perdieron; después gritó fue como si un incendio gritara",tristeza
Qué mal en verdad quería conocer 😭,tristeza
"Un dolor terrible, se quemó la iglesia... en París... Algo que ya tenía que conocer.. mí sueño 😭",tristeza
No deis crédito a tweets en los que ni siquiera distinguen una catedral de otra. Solo quieren trolear sacar tajada de una desgracia como la 😓 ¡Qué pena!,ira
"Parece una necesidad inaplazable de llorar o reír ante la desgracia. De ser, incluso, los mejores bomberos del universo. No nos damos tiempo, siquiera, a asimilar. Total, mañana otra desgracia o alegría nos ocupará. Con lo sabio que es callar a tiempo",ira
"Hoy he estado en directo en, hablando del incendio Me han preguntado que qué pensaba, ha respondido con franqueza. Los daños son irreparables. Os dejo el enlace vía",tristeza
"Patrimonio, historia, fe religión son palabras que identifican a la Catedral. 🙏 Unidos en oración solidaridad con toda la feligresía francesa por tan triste acontecimiento",tristeza
"Lunes negro para París, a punto de caer la catedral... Mala yuyu dirían los antiguos. Bomberos en París dudan poder controlar el incendio en Notre Dame",tristeza
"Todos conmovidos con el incendio de la catedral en París está bien, Ojalá eso sí tb se conmovieran de la misma forma con la destrucción en Siria el sufrimiento del pueblo de Palestina",ira
Es una gran perdida para el pueblo Frances la comunidad catolico lo ocurrido con la catedral,tristeza
"La Arquitectura ve impotente cómo es consumida por las llamas la Catedral de Nuestra Señora de París. Joya arquitectónica del Gótico francés, se levantó estoicamente de otros incendios, pero nunca tan voraz como el de hoy. Las obras en su interior reducidas a cenizas",tristeza
"En una ocasión paseado a orillas del sena te encontramos majestuosa delante de nuestros ojos ahora con el pueblo seguro que muy pronto volveras a brillar así,que no te quepa la menor duda querida",alegría
La cultura europea está sufriendo Aún no podemos ni creerlo,tristeza
"no se ha quemado, la han quemado que es muy muy diferente. Cuando quieran que digan la verdad ¿O a caso no interesa?",ira
Estoy molesto por que les molesta que les moleste que la gente se ponga triste por la tragedia,ira
"Un cura diciendo que lo qué pasó debe servir al gobierno de Mexico para que den recursos para restaurar la catedral pues no mamen, con todo lo que levantan de limosnas deberían meterle varo ellos mismos",disgusto
"Desde el Colegio de Arquitectos lamentamos profundamente el incendio que ha sufrido la catedral, un símbolo de a nivel mundial vía",tristeza
Rezando el ave María impresionante,tristeza
"He escrito algo pequeño para Notre Dame para todos los que la sufren. Aún no está a salvo del todo, pero hay esperanza",tristeza
"Aprovecho para reivindicar una vez más el modelo de gestión del patrimonio arquitectónico eclesiástico de España en contraposición del francés, donde se encuentran las iglesias cayéndose literalmente a cachos si no las demuelen ellos porque no tienen recursos",ira
Vale la pena recordar esta maravilla,alegría
"Parece un fotograma de El Jorobado de Notre Dame, pero no, tristemente no. Las gárgolas, que tantas cosas han visto, resistido, hoy contemplan las llamas",tristeza
Alguien quiere destruir alguien quiere destruir al mundo 😔😔😔,tristeza
"Ante el incendio, cientas de personas comenzaron a cantar a rezar. Lamentable pérdida para el mundo",tristeza
Pff que tristeza ver como algo TAN BONITO espectacular ha quedado arrasado por el fuego... la experienza de subir a esas torres fue de las mejores que he tenido nunca! 😢,tristeza
Gracias por la donación que seguramente efectuará para reconstruir,alegría
"Que pena lo, pero más pena me da ver morir gente en guerras, niños de hambre en África, personas con vhi porque no tienen medicamentos",tristeza
"Que dolor la noticia, pero se que ustedes van a salir de las cenizas, como siempre lo hicieron 🙏❤",tristeza
"Estoy triste por lo sucedido en la catedral de Notre Dame... Ahora, cuando vaya a ver la película del Jorobado, no sé donde va a estar viviendo",tristeza
Que tristeza ver Notre dame en estas codiciones un lugar muy lindo,tristeza
"No puedo creer que haya gente contenta por lo sinceramente me dan pena. No es una cuestión religiosa, es cultural",tristeza
Un dia sumamente triste para todos aquellos que amamos a este bello edificio patrimonial,tristeza
"Todos nuestros pensamientos van, monumento sagrado e histórico, triste momento. 🙏",tristeza
"No hay palabras de consuelo, simplemente no las hay",tristeza
"De veras tengo pena por lo de notre dame, mas que su valor religioso es su historia su arquitectura representa una epoca que todo giraba en torno a la iglesia nos guste o no",tristeza
"Es trágico que el patrimonio cultural sea tan fácil de destruir tan difícil de preservar. Deseaba con ansias conocerla algún día, al parecer ya no será posible. Es una pérdida irremplazable para la humanidad sobre todo para la nación francesa",tristeza
"Me da risa la gente que publica con un mensaje alentador su selfie sonriendo o haciendo cualquier cosa, si van a solidarizarse háganlo bien o al menos que no se note que lo hacen por likes",ira
"Notre Dame sobrevivió a las dos guerras mundiales ahí estaba ahora, sucumbiendo a las llamas ante la mirada atónita de los franceses. Tristísimo",tristeza
"Emmanuel Macron Se ha evitado lo peor, aunque la batalla no se ha ganado del todo... Gracias a valentía se han salvado las torres la fachada",alegría
"Estoy triste porque no encuentro mi foto para poder recordarles que sí fui, que era delgado, con euros posibilidad de viajar adulting. criando",tristeza
Un poco de humor entre tanta pérdida,alegría
Hoy sólo podemos sentir una profunda tristeza,tristeza
"No quería tuitear esto, pero las tripas me hierven si no lo hago Es usted todavía más imbécil de lo que pensaba hasta ahora, era mucho. Hala, ya me he quedado tranquilo. A dormir",ira
¿Quién les iba a decir que se enfrentarían a este incendio? Gracias por luchar contra las llamas evitar una tragedia mayor. ❤ ❤,alegría
Las gárgolas de París son una pérdida irremplazable,tristeza
¡Conmovedor! Franceses rezan afuera mientras ven como el edificio es consumido por el fuego,alegría
"Como persona cargada de espaldas, la desgracia me afecta aún más si cabe",tristeza
Hasta las gárgolas de la catedral lloran con la devastación por el incendio en el monumento histórico más visitado de Europa. Conoce más aquí,tristeza
"El mundo se estremece ante el devastador incendio de la catedral,. Los bomberos han conseguido salvar la estructura de esta joya gótica",tristeza
"Mi momento más emotivo del día, fue ver salir al cuerpo de bomberos de la Catedral de Notre Dame escuchar una ola de aplausos de toda la gente que estábamos cerca",alegría
Un recuerdito es una noticia muy triste la verdad,tristeza
Menos mal! No todo está perdido,alegría
"En lugar de gracias.. Hay unos cuantos que comerían varios días con esa corona, cruz no sé cuántas cositas más.. No???",ira
"Qué tristeza,..., se pierde una creación del espíritu no el espíritu en sí mismo, que no cesará de enriquecer la humanidad Trés bien dit",tristeza
"La catedral estuvo a media hora de venirse abajo completamente. El daño en Notre Dame es irreparable. Nos adentramos en el templo tras el incendio,",tristeza
qué lástima lo que pasó!! La catedral que es un ícono francés!!,tristeza
La catedral de Notre Dame ha quedado devastada por las llamas. Desde DEKRA Industrial mostramos nuestra preocupación tristeza por lo ocurrido,tristeza
"Es triste saber que sobrevivió cosas peores, incluyendo a la revolución francesa dos guerras mundiales pero no pudo sobrevivir a nuestra época. A esta época horrible que lo único que hace es destruir las cosas más hermosas que nos dejaron las generaciones pasadas",tristeza
"Será mera coincidencia que los únicos que están festejando la tragedia del incendio son pañuelo verde? Tanto resentimiento, odio mediocridad intelectual tiene esta gente? la pobreza espiritual la esperaba, la cultural habla de lo que son",disgusto
