text,emotion
"Lo que quieren es que siga Sánchez por eso mismo, porque tienen esperanzas. Y yo estoy convencido de que ahora es la hora de España y de Cataluña",alegría
"Ya está bien de juego sucio de Sánchez, ya está bien de utilizar el BOE y el Consejo de Ministros",ira
para hacer anuncios en plena campaña electoral. Vamos a recurrir a la Junta Electoral,ira
"para que Sánchez deje de utilizar el dinero de los españoles para comprar votos para el PSOE. Sánchez es el único presidente de la historia de España condenado por la junta electoral. Con esos supuestos, viernes sociales que eran electorales haciendo anuncios",ira
"Donald Tusk defendió siempre a España frente al independentismo. Por eso, querido Donald, eres una referencia para nosotros de gobierno, pero sobre todo eres un líder en la defensa de las libertades",alegría
"como en la certeza lo seguiremos haciendo, siguiendo tu legado desde el Partido Popular de España. ¡Vie Pablo!",alegría
"Para hablar de corrupción, señores del Gobierno miren a su bancada. El PSOE de Simancas con un millón de euros de financiación ilegal. Lecciones, ninguna",ira
"del motor, sí, subir el impuesto de matriculación cuando no se venden un 35% de coches respecto al año pasado de la energía, 6.000 millones de euros para el diésel y las calefacciones",ira
"Señor Iglesias, bienvenido. ¡Qué bien le veo! Ha pasado usted de las mangas de camisa a la americana, de la bici al coche oficial, de la mochila a la cartera…",ira
"Le veo bien, pero que usted esté hoy ahí sentado",ira
"Señoría, han tardado casi un año en formar el Gobierno de Todos contra España, uno de los más numerosos de la democracia, un Gobierno en el que nunca tantos debieron tanto a tan pocos",ira
ocho meses y para mí es un honor,alegría
Son personas que pueden ir a un ERE y ir al paro. ¿Qué son los 440.000 autónomos con ceses de actividad? ¿Están de vacaciones? No. Son personas que no pueden levantar la persiana. ¿Qué es el 40% de paro juvenil?,ira
¿Perdieron en Bruselas? Van a perder en Madrid y pronto Pablo Casado va a llegar al Gobierno de España para que por tercera vez el Partido Popular recupere la prosperidad para España. Gracias,ira
"Señor Ministro, me alegra verle porque no lo hemos visto mucho en los últimos meses",ira
"No se tenía preocupados, ya veo que está bien. Los que no están tan bien son los estudiantes a los que usted ha abandonado. ¿Cómo ha atendido sus problemas el Gobierno durante esta crisis?",ira
"Señor Sánchez le ha gustado esa película porque es una película autoreferencial, la habla de usted. Usted es el señorito, el sirviente del señor Iglesias, pero hay una diferencia, que es que en la película el señorito paga el sirviente y en su Gobierno lo hacen con dinero público",ira
"Se lo voy a decir en prosa porque los españoles se preguntan si, aparte de decir usted sandeces, trabaja algo por España. Pues lo que está claro es que usted tiene un sueldo, pero un trabajo…, lo que existe un trabajo todavía no estamos seguros",ira
"Pero muchos españoles hoy no habrían votado al Partido Socialista si hubiesen sabido que usted iba a ser el vicepresidente, porque el señor Sánchez les engañó. Eso sí que no es una normalidad democrática",ira
Lo que vimos ayer en el Parlamento es un auténtico pucherazo a la soberanía,ira
y vamos a ir hasta el final para que,ira
Todos aquellos que levantan cada día la persiana,tristeza
"a España le va a ir muy bien. El 4 de mayo lo que se vota es que no nos cambien este Madrid, pero también lo que se vota es que desde ese día",ira
"El miedo es terrible que en política se te acabe los argumentos, se te acabe la defencia para intentar atemorizar a los madrileños. Además de que este proyecto necesite aunar",ira
Aquellos madrileños que han votado a Leguina o han votado a Felipe o han votado a Rubalcaba y no se sienten identificados,ira
Pedro Sánchez nos decía en julio que él había derrotado el virus y que no nos preocupáramos por los rebrotes,ira
"Pues lo que ha hecho Sánchez durante estos rebrotes es lavarse las manos, irse de vacaciones y escabullirse",ira
"y no ha querido liderar la coordinación juntamente con las comunidades autónomas, los ayuntamientos y la sociedad para combatir el virus y para dar seguridad y certidumbre a toda la ciudadanía",ira
"ante los rebrotes, a pesar de que la ley le mandata a usted como única autoridad frente a pandemias. Ahora que pide disculpas a el señor Iglesias cuando le regaña, hágalo también al resto de españoles, incluso a nosotros. Deje de atacarnos porque llevamos seis meses extendiendo la mano",ira
"También, para una ley contra la ocupación ilegal en tantos ayuntamientos a los que solo les ofrece confiscar sus ahorros y una alianza frente al separatismo a pesar de que usted les promete",ira
"Y sí, le ofrecí es politizar la forma de elección del Consejo del Poder Judicial y de la Fiscalía General del Estado, lo rechazaron ayer",ira
Yo quiero anunciar que si se aprueba esta reforma la llevaremos inmediatamente al Constitucional y en cuanto lleguemos al gobierno recuperaremos la ley de seguridad ciudadana,alegría
"Carlos Iturgaiz es un gigante moral de la libertad, es una referencia política por la que muchos nos dedicamos a esta noble vocación. Me imagino que nuestro candidato podrá",alegría
Hoy quedan 34 días para que Isabel Díaz Ayuso y el Partido Popular ganen las elecciones de la Comunidad de Madrid. Hoy quedan 34 días,alegría
"Frente al Sanchismo, el modelo de libertad",alegría
"Hoy quedan 34 días también, porque esto es un 3 en 1",alegría
¿De qué presume el gobierno? Presume que vamos a recuperar la economía de antes del coronavirus en el 2023,ira
el país de todo el mundo desarrollado que más tarde,ira
"Señor Sánchez, hace dos años se presentó en las elecciones diciendo todo lo contrario a lo que finalmente ha hecho. Este balance de legislatura se caracteriza por tres rasgos fundamentales. La arrogancia, las mentiras y la incompetencia. Un gran cinismo decir",ira
"¿Qué es la inflación o directamente con Sablazo? Señor Sánchez, ¿nos puede explicar exactamente en qué cía toda esta supuesta recuperación?",ira
"Y que si usted no está dispuesto a hacerlo, o no sabe, o no quiere modernizar y reformar España para salir de la crisis, ya vendremos nosotros por tercera vez en la historia a hacerlo después de la quiebra de un gobierno socialista",ira
que nos estén permitiendo a todos los malagueños poder disfrutar de esta Semana Santa tan atípica. Hoy es el último día del señor Iglesias en el Consejo de Ministros. A Pablo Iglesias no le va a echar de menos ni Pedro Sánchez,alegría
¿Va usted a indultar a los presos que han dado un golpe al Estado si son condenados sí o no? ¡Dígalo! Y una vez haya sentencia,ira
"El Banco de Alimentos merece un reconocimiento a toda la sociedad, de los miles de voluntarios que están trabajando aquí altruístamente",tristeza
"y los miles de donantes que lo están haciendo con mucho esfuerzo. Desde el Partido Popular, el pasado mes de abril,",tristeza
"Por eso tenemos que mirarnos mucho en cuidarlo, en mantenerlo movilizado, en mantenerlo al día y en cuidar a cada uno de nuestros afiliados y de nuestros cargos",alegría
"de los valores que nos han hecho grandes con nuestra sigla. Nosotros en Frente tenemos a un partido, el Partido Socialista,",alegría
"Y nosotros tenemos a un partido, a un líder y a un equipo. Y esa es una gran diferencia que tenemos siempre que recordar. Y eso ha sido gracias al trabajo de todos vosotros durante estos tres años",alegría
que en Huesca o que en Zaragoza. No tiene ningún sentido. Por eso Pablo Casado lleva año y medio tendiendo la mano a Pedro Sánchez para que haya una ley de pandemia,ira
"a las 11 de la mañana hubiera dicho acepto la mano tendida de Pablo Casado, me equivoqué, montemos una ley de pandemias entre los dos grandes partidos y trabajemos codo con codo para luchar contra el virus",ira
"que el 31 nos tomábamos la uva, que luego venían los reyes magos, es una cosa nueva que le ha pillado Pedro Sánchez de improviso. Yo le quiero decir a Yolanda Díaz que si sabe algo sobre la pandemia que lo diga ya",ira
"Vamos a hacer un plan agua, vamos a hacer un plan de vivienda para jóvenes, vamos a hacer una educación de 0 a 3 gratuita, vamos a digitalizar todos los pueblos",ira
"0,75% ¿Confían en el campo o confían en intentar dividir a la gente del campo para que les vote o al menos",ira
"que lucha contra ella son los agricultores, son los ganaderos, son quienes tienen un hotel rural, son aquellos que apuestan por la caza, que da empleo a 180.000 personas. ¿Cuánto viene de los fondos europeos al sector primario de España?",ira
Derogar lo que hizo la oposición y luego hacer responsable a la oposición de que no apoyemos lo que él ha derogado porque le ha dado la gana. Para la reforma laboral Sánchez,ira
No. ¿O porque la reforma de Celá en la educación mantuviera algo de la nuestra y tenemos que apoyarlo? Pues claro que no. Y encima lo hacen en el peor momento,ira
prefiere convertirse en uno de ellos por mantener el poder aunque ya esté muerto electoralmente,ira
"que acabe ya esa jaula de grillos, esa casa de los líos ¿Espanya merece un gobierno con ese lío?",ira
"y dos millones de españoles en las colas del hambre y un millón de familias con todos los miembros en paro? Yo creo, sinceramente.",ira
"es el Partido Popular, la solución es más futuro para una Cataluña mejor",ira
Quedan seis días para que Isabel Díaz Ayuso y el Partido Popular ganen las elecciones en la Comunidad de Madrid. Y quedan seis días,ira
para mandar un mensaje muy contundente a Pedro Sánchez,ira
"Tic tac, tic tac, tu tiempo se acaba en el palacio de la Moncloa",ira
ni con justicia ni con eficacia y por tanto de él es la suerte,ira
"Pedro Sánchez no dice la verdad ni al médico. Lo hace más que mentir. Lo sabemos todos, lo saben ellos, lo dicen hasta sus propios ministros. Pero por lo menos ¿qué? ¿Nos dejen hacer oposición?",ira
Todos somos padres de Canet. ¿Hasta dónde ha llegado el veneno nacionalista como para señalar a un pobre niño de cinco años? Esto ya llega demasiado lejos,ira
"en castellano, que el gobierno de Pedro Sánchez prefiere seguir en la Moncloa con los votos separatistas que juró",ira
Aquí yo te llamas Plusultra y tienes interés en el gobierno de Pedro Sánchez,ira
"o aquí no reciben ni un euro de ayuda. Los hosteleros, los restaurantes, los autónomos, ni un euro y, plus ultra, los amigos de Ábalos, los amigos del chavismo, todos con las ayudas los primeros. Y eso es una vergüenza para España. Por tanto, nosotros vamos a seguir en esta línea",ira
"Y Pedro Sánchez, que siga dedicado a darle ayudas a Plus Ultra, que nosotros seguiremos dedicados a darle ayudas a los autónomos, a los hosteleros y a los que de verdad lo necesitan",ira
"El PSC, el PSOE, Esquerra Republicana han vuelto a acordar la mesa de la amnistía y la autodeterminación. Otegi ha hecho un meeting con Esquerra Republicana de Cataluña y con el BNGAD. ¿Lo ha hecho hoy?",ira
"de los 24 compañeros que fueron asesinados por ser del PP, del PP heroico en Cataluña",ira
va a tener que pagar 700 euros más en impuestos al año y esto sencillamente es inmoral y el Partido Popular lo va a combatir desde cualquier pequeño municipio hasta el Congreso de los Diputados porque no,ira
"Esto es inadmisible. Cada vez que suban la cuota autónoma, cada vez que tengáis que pagar la gasolina, cada vez que tengáis que pagar la factura de la luz, recordad, todo eso sirve para pagar ministros como garzón, sirve para pagar ministros que fuera de España hablan mal",ira
"de España. Por eso, nosotros somos el partido que estamos con los trabajadores, con los autónomos, con las pymes, con los jóvenes. Por eso no podemos permitir que Alberto Garzón siga",ira
"con todos los instrumentos del Estado, con el FIS de Tezano, con el BOE de inversiones públicas a dedo y hasta con los fondos europeos a la carta de los gobiernos socialistas",ira
usted votó en contra ayer de una iniciativa para prohibir los homenajes y los beneficios penitenciarios a Etarras que no colaboran en establecer,ira
de usar y deteriorar las instituciones del Estado. ¿Está usted con las víctimas o con los verdugos? Nosotros estamos con las víctimas. ¿Y usted? Si hasta de cónomos dice.,ira
en la Moncloa. Los presupuestos que se han presentado son prueba de ello. Los presupuestos son la visión,ira
"a los camioneros, subirle impuestos a los autónomos, subir la factura de la lúa a las empresas. ¿Por qué? Porque les molesta a la gente que crea riqueza, que crea empleo y que crea trabajo",ira
Y lo que quieren es gente sin iniciativa. Los presupuestos de Sánchez son como su Gobierno,ira
"Y desde entonces no ha dejado de criticar al jefe del Estado, ha remeter contra la monarquía, contra el poder judicial, decir que Puigdemont es un exiliado, decir que ETA tiene motivaciones políticas, lanzar una web con la asesora a la que robó el móvil",ira
"y amenazar a empresarios con expropiaciones, patrocinaron condenado por enaltecimiento de terrorismo a dos por agresión policial a otro por defraudor a la Seguridad Social hasta que ayer han imputado al fundador de su partido por financiación irregular. Y lo que es más grave,",ira
"y decirles quiero serviros tengáis en el balcón la señora, la roja igualdad, la estelada quiero estar a vuestro servicio si no para que valen los partidos políticos, para que valen las elecciones, para que valen los mítines",ira
"Pero si la gente está hospitalizada, la gente está en el paro, la gente está harta ya de esta política de crear problemas imaginarios, de entartarse en banderas, que la gente lo está pasando muy mal",ira
"porque me duele Cataluña, porque quiero una Cataluña mejor con el mejor candidato. Con Alejandro Rato",ira
"que es Torra, que es Aragónés y que es Bildu",ira
"Por eso este gobierno sigue siendo el gobierno más radical de toda Europa y el más radical de nuestra historia. Cuando echas a la calle a todos, el problema eres tú",ira
"y el que te tienes que ir a tu casa eres tú. Así que Sánchez, haga un favor a España, convoque elecciones y déjenos en paz de una vez",ira
si conseguimos unir el voto en el Partido Popular,ira
al Sanchismo. Es la única vacuna eficaz contra este gobierno de Pedro Sánchez. Hoy es el 1 de mayo,ira
que la aplaudamos por ser el gobierno con peor recuperación,ira
de todo el mundo desarrollado. Y habla sin sorrojarse,ira
con 50.000 muertos más desde que dijo que había derrotado el virus y se fue a la mareta con sus amigos. Hay que presumir,ira
"30.000 han muerto en las residencias de ancianos que su vicepresidente no se ha dignado ni en visitar. Los jóvenes un 40% están en el paro, mírenles a la cara",ira
y no vamos a permitir que una vez más un gobierno socialista como el suyo arruine el futuro de España,ira
Hoy queremos apoyar a la industria textil española que además se han volcado solidariamente con los más afectados por el COVID19. Es un drama pero casi el 90% de los trabajadores de este sector,tristeza
"de pandemia del mundo, como es el hospital Zendal, contra todas las críticas que ahora ya está vacunando y ha salvado a miles de personas. Madrid",ira
"no está recibiendo vacunas y queremos vacunas, vacunar, vacunar y vacunar. Que sepáis que es esta presidenta",ira
"y este partido el que ha bajado los impuestos, toda la legislatura, toda la política, no es un meeting, es un servicio a vosotros porque sois nuestros jefes",ira
apostar por el campo es lo verdaderamente ecológico porque la tierra productiva es la tierra cuidada,ira
"El problema no somos nosotros, el problema son ustedes que no encuentran el consenso",ira
"usted lo que está diciendo es que, como no se logra tres quintos, se hace con mayoría absoluta",ira
En el día de ayer los hosteleros salieron a la calle para denunciar el abandono al que están siendo sometidos por la Junta de Extremadura,tristeza
y también por el Gobierno de España y para poner en valor que son negocios seguros,tristeza
Los que no pudieron hacerlo fueron los 500 bares y restaurantes que han tenido que bajar la presión este año ante la falta de ayuda y la caída brutal,tristeza
"Sí, es el Estatuto de Autonomía, Defender la Autonomía Giscal de la Comunidad Valenciana. Mira, venga mañana usted a escuchar a Ayuso. ¿No se sienten ustedes interpelados? Los empresarios la llaman a ella para que explique su modelo de bajada de impuestos. ¿Usted no se siente interpelado, señor Puig?",ira
"Venga usted mañana a escuchar a Ayuso, o le cuenta que ella hace dumping fiscal",ira
"a Bruselas que si nos daba el dinero público, 70.000 millones, los valencianos pagarían peajes",ira
y los españoles pagarían peajes hasta 1.500 millones de euros cada año,ira
"para recibir el dinero europeo. Claro, uno después lee noticias como las de hoy y se plantea, los valencianos van a tener que pagar",ira
"El otro día se fue a Madrid, volvió exactamente igual, sin nada para los valencianos. Anunció que por fin teníamos un gobierno que iba a modificar el cambio de modelo",ira
"con muchísima improvisación, sectarismo, desinformación, creando una gran indepensión e inseguridad política y con muchos defectos de forma de los que ya advertimos desde el Partido Popular desde el inicio de su tramitación y que utiliza el Tribunal Superior de Justicia de la Comunidad Valenciana",ira
y que dejen de vender la moto de que con el patibel frenan las políticas de ladrilla del Partido Popular. Eso es totalmente falso. Esas políticas a las que hacen referencia y que critican son las políticas del Partido Socialista,ira
"Por lo tanto, que dejen de mentir, que dejen de demonizar al turismo, a la hostelería, a los propietarios, al deporte náutico y del deslizamiento que los han tratado como auténticos",ira
"Al final las actuaciones, como no lo hace usted, pues lo tengo que defender yo, ¿no?",ira
"Todas las actuaciones, incluso las bravas actuaciones de su gobierno en la justicia",ira
"Sí, señora Bravo, al final todo se sabe",ira
"acuerdos bilaterales, acuerdos, no se da cuenta que está pasando lo mismo",ira
30.000 millones. El País Vasco está reclamando una comisión bilateral,ira
"Mire, señor Puig, no seré yo la que discuta la foralidad del País Vasco, pero hoy hemos presentado una declaración institucional que no me cabe la menor duda que apoyaremos todos. Exigimos la convocatoria inmediata del Consejo de Política Fiscal y Financiera",ira
el grupo socialista que está entregado y obsesionado en acabar con cualquier rastro,ira
de los dineros del dinero de las subvenciones presuntamente defraudadas por su hermano,ira
"Ahora son ustedes casta, ahora son de la Divín GOS y ayer su líder recibió su propia medicina, jarabe democrático",ira
porque antes gobernaba el PP y ahora gobierna el Partido Socialista,ira
¡Qué bien se vivía contra Mariano Rajoy!,ira
y le dé fuerzas para reclamar los intereses de los valencianos. Sea usted el presidente de los valencianos y no el secretario general del PSPV,ira
"Reclame el IVA 281 millones de euros para pagar a los más desfavorecidos, a las listas de espera en la dependencia, en sanidad, a la agricultura. Haga algo, reclame algo",ira
"Y mire, lo último, el último castigo anunciado por el señor Sánchez, el denominado armonización fiscal",ira
"pero que en palabras normales, para que me entiendan todos los valencianos, es subida masiva de impuestos para la clase media, no para los ricos, para la clase media",ira
"Y mire, señor Puig, le hemos apoyado en todo. Y ahora que toca reclamar lo que le corresponde a los valencianos, los 281 millones de euros del IVA,",ira
"Ahora usted prefiere y es más socialista que presidente de todos los valencianos. Señor Puig, lo he intentado todo",ira
"Aquí está el requerimiento al Consejo de Ministros, previo a la reclamación en vía judicial",ira
"Un partido que lucha por el cambio en la Comunidad Valenciana, como la antesala del cambio que tiene que venir en España. Y por tanto, para nosotros es muy importante que la responsabilidad empiece por cumplir con nuestra parte",ira
que es provocar el cambio en la Comunitat Valenciana. Ejercemos nuestra españolidad,ira
Para poner en marcha España arrancará primero,ira
"Acabo hoy de remitirle una carta a la ministra de Hacienda, la señora Montero",ira
"Como nadie nos explica qué es lo que está pasando con el tema de financiación y con los recortes que el Gobierno de Sánchez le ha pedido al señor Puig, insisto,",ira
"Si el PSOE, si el PSPB, si Compromís y si Podemos no hacen sus deberes, si no saben trabajar, el PP sí que lo sabe hacer",ira
Se han desbordado todas las previsiones. El Partido Popular vuelve a llenar la plaza de todos los de Valencia,alegría
tiene otro arma más poderosa para que no haya recortes en la dependencia de los valencianos para que los niños dejen de estar en barra valencianos en barracones,ira
Para que la sanidad no sea un desastre en la Comunidad Valenciana con listas de espera interminables y falta de personal en la Comunidad Valenciana. Y el pollo consiste en romper el Gobierno del Botánic,ira
A ver si la señora Oltre lo compromis anteponen los intereses de los valencianos a los sillones,ira
"con esas ganas, con esa ilusión y con esa gestión y trabajo que ha realizado en ocasiones anteriores. Por eso te agradecemos tu presencia hoy aquí. Y aquí te veremos pronto de alcalde, volviendo a dar vida a todos los comercios, a toda la gente que hemos estado visitando hoy en Mérida. ¡Que así sea!",alegría
la fragmentación del voto del centro derecha en nuestro país es el mayor aval que tiene ahora mismo,alegría
"Salimos con una candidatura muy fuerte, salimos con una candidatura que representa a todos los sectores de la sociedad vallisoletana",alegría
en una candidatura al Partido Popular jamás nos podríamos olvidar de los pueblos entonces a ella la continúa el alcalde de Simancas Alberto que tiene muchísima experiencia,alegría
"dinámico, vivo, a la vanguardia, por eso nos quisimos neutralizar",alegría
"Por eso queremos llenar de oportunidades los partidos que destruyen empleo, como el Partido Socialista",ira
Defendemos a nuestros agricultores y nuestros ganaderos en Bruselas. Si los defendemos en Bruselas también tenemos que estar hoy aquí con ellos. Defendemos a los agricultores y ganaderos y a todos los que vienen del medio rural cuando les queremos llevar,alegría
"Los votos de los senadores del PSOE, también los 13 senadores de Castilla y La Mancha, dijeron que no se devolviera al IVA las juventudes autónomas",ira
"que los senadores del Partido Socialista, también los 13 senadores que tiene el PSOE de Castilla y La Mancha en el Senado, se opusieron hace unas semanas a reclamar ese dinero ya que se devuelve arriba a las comunidades autónomas",ira
"Y usted, en el Consejo de Política Fiscal y Financiera, señor consejero, decidió arrodillarse ante los intereses del Gobierno de Sánchez y dar de lado a los intereses de Castilla la Mancha",ira
"y que ayer conocíamos un dato del aumento en más de 267 en tan solo 24 días de contagiados por COVID19, Emiliano García Paje,",tristeza
y en calidad suficiente para proteger a todos nuestros sanitarios y a todo el personal que todavía cuida de los contagiados del COVID19,tristeza
al presidente Sánchez los 135 millones de euros del IVA de Castilla la Mancha que el Gobierno central debe devolver al bolsillo del contribuyente castellano manchevo,tristeza
"Nuestra ganadería y nuestra agricultura es referente en toda España y en toda Europa. Nuestra historia está llena de campo, de viñas y de.",ira
mientras nosotros estamos aquí debatiendo por el campo Castellano Manchego,ira
"Ustedes en Madrid ya han consumado la mesa de la vergüenza y ya se han sentado con el señor Torra, que está inhabilitado como diputado, para romper el Estado y para que los castigarro machegos seamos",ira
"Bien, pues hoy día 31 de mayo, el día de Castilla la Mancha, desde el Partido Popular de Castilla la Mancha hemos querido rendir un sentido homenaje a todos los castellanos manchegos",tristeza
"Fue rechazada dicha petición y además, de forma incomprensible, hemos visto como hoy, en el Día Institucional de Castilla la Mancha,",tristeza
"La oposición, los partidos políticos que estamos reconocidos en la Constitución, deberíamos de estar hoy en el acto institucional, en el acto oficial de homenaje a los castellanos manchegos y otros colectivos que también se están quejando de no estar también deberían de estar",tristeza
"y que no lo cumple, ya no es de fiar porque quien te miente en lo básico te va a mentir en todas y cada una de las decisiones que te anuncia cada día. Y por eso tenemos la obligación de presentar una alternativa política seria, creíble, fiable,",ira
de los castillanos manchevos. Y hay que explicarle al conjunto de los castillanos manchevos que tenemos claro cuál es nuestro proyecto de dinamización económica para Castilla la Mancha. Bajar los impuestos es absolutamente fundamental,ira
lleva 40 años poniéndola al socialismo. Ha llegado el momento de decirle a los socialistas que quienes hacían tapón eran ellos,ira
ni que el futuro de España puede estar en manos de quienes no creen en España,ira
"Estas medidas, las que ha ofrecido el presidente Pablo Casado al Gobierno de España, son serias",ira
y en el caso de implementarse serían como les digo muy positivas para el conjunto del país y también para el conjunto de la región,ira
"del PNV Vasco y de Sabinechea. Allí se decide todo sobre Navarra, ahí se deciden las competencias de tráfico y allí",ira
"¿acordó el PNV, como bien dijo Aitor Esteban, el Congreso de los Diputados?",ira
"Había llegado un acuerdo con Pedro Sánchez, presidente del Gobierno. Seguramente, eso ya es cosa mía, pero.",ira
"nadando y guardando la ropa. ¡Qué pobre espíritu, qué pobre coherencia tienen ustedes! Tienen ustedes, miren",ira
"de que el señor Sánchez pretendía vender a España y con ello a Navarra, lo reafirmo, lo reafirmo, porque era una absoluta verdad. Lo que pasa es que le pillamos a tiempo, por eso tenemos elecciones",ira
"Usted ha salido aquí, lo último, para darle un beso en toda regla a Geroa Baj. Eso es lo que ha venido a hacer aquí. Así. Así, presidenta",ira
Para ahorrarle la nota de prensa al Partido Socialista,ira
Una en el sentido de si de una vez hay voluntad política por parte del Gobierno de España de aplicar esas bonificaciones fiscales que ya presentamos vía enmiendas a los presupuestos generales del Estado y que el Partido Socialista nos votó en contra,ira
"Pero sin embargo, días después nos sorprendía la señora Rojas afirmando que esas bonificaciones fiscales serían implementadas en Melilla a lo largo del año 2022, pero no supo explicar cuál sería el mecanismo para ponerlas en marcha",ira
Vía pregunta parlamentaria hemos exigido al Gobierno de España que nos explique cuáles son los proyectos que el Gobierno de Melilla y el Gobierno de España han presentado a los fondos Next Generation de la Unión Europea,ira
¿Por qué ha arrancado el informe del Consejo de Estado del decreto de fondos europeos para ocultárselo a las Cortes?,ira
"de su Gobierno. Usted ya ha ocupado la Fiscalía, el CNI, la CNMC, la CNV, el CIS, la Televisión Española, el Consejo de Transparencia y ha intentado asaltar el Poder Judicial, pero esto ya es el colmo. ¿Por qué quiere repartir los fondos europeos sin control?",ira
Hoy mismo hemos registrado una petición de información oficial y les recuerdo que es de obligado cumplimiento,ira
"¡Dignidad, señor Sánchez! ¡Dignidad! Señor Iglesias, que poco nos ha durado",ira
"Por tanto, ahora que se ha olvidado usted de nuestros mayores, de las personas con discapacidad, la tasa de paro juvenil duplica la del resto de Europa, durante todo el 2020 más de ciento cincuenta personas al día han muerto en las listas de espera de dependencia mientras usted",ira
"Señor Sánchez, ha conseguido el peor resultado de la historia del Partido Socialista en Madrid. Y eso haciendo trampas con el CIS, con el BOEM, con las amenazas, ocultando el sablazo fiscal. Y es que los españoles ya están hartos de sus mentiras",ira
"¿Cómo puede presumir de vacunación cuando no ha hecho más que entorpecerla y ya tenemos 125.000 fallecidos por COVID en España? Y ahora dice que la pandemia es cosa del pasado porque quedan 99 días para la inmunidad, rebaño",ira
