text,emotion
Comí un brownie muy bueno,alegría
Me gustan las ensaladas de pollo,alegría
"Esperé para tener a mi precioso niño en mis brazos. No, no pude sentir su dulce piel contra la mía después de su nacimiento. No, no pude frotar su suave cabello ni mirar sus hermosos ojos, pero Dios tenía un plan",alegría
Ver una película de terror a solas en la noche me llena de miedo me pone los pelos de punta,miedo
de hecho eres un ewu así que no intercambiaré palabras contigo. Anumanu,ira
"Estaba dudando en desprenderme de más dinero después de mi costoso viaje a Melbourne. En su lugar, elegí modificar mi copia existente de un href http www",miedo
Sentir la textura babosa de un caracol vivo me da asco repugnancia,disgusto
La putrefacción emanaba un olor a huevos podridos que me hizo vomitar con asco,disgusto
"Cuando huelo el olor de las carnitas por la mañana, o cuando percibo olores muy intensos por algún tiempo",disgusto
Suena interesante. ¿Quiénes son las otras personas?,alegría
aunque me encontré sintiéndome celoso,ira
El sonido de crujir de ramas en la oscuridad me llenó de pánico mientras caminaba por el bosque,miedo
Todavía me siento dañado,tristeza
"Sin embargo, no me sentí intimidado o abrumado con la información",miedo
Hoy que mejor que leer este. Un gran best seller,neutral
Me siento frustrado por la falta de apoyo que recibí en mi proyecto,ira
"Ni siquiera soy italiano, pero me siento indignado por la estupidez de las personas en este blog",ira
Pensé que hablaría hoy acerca de tener los pies fríos Estoy seguro de que cada novia sabrá que sentimiento cuando marido a ser hecho algo que reeeeeeeeeeeeally nos cabreó empezamos a gritar que simplemente no podemos hacer esto más no puedo casarme con alguien como usted,ira
Me siento trascendente espléndido,alegría
"El mercado del fútbol no lo permitirá, que lindo sería ver este equipo del Ajax por años todos juntos",neutral
Me siento sin esperanzas de curar sus trastornos. Puedo recordar que estoy trabajando con seres humanos con sentimientos miedos como yo,tristeza
"Estoy seguro de que los fanáticos de todos los demás equipos sienten que uno de sus muchachos fue menospreciado, a la larga, realmente no hace mucha diferencia. Es una pena que alguien tan talentoso como evgeni malkin se haya quedado fuera",alegría
Me he estado sintiendo tan molesto últimamente,ira
"No dormí tan bien anoche, pero todavía me siento con mucha energía esta mañana",alegría
Siento que esto es un poco tímido por parte de estos escritores,miedo
de estudiantes que defienden la Constitución. No es la primera vez que pasa algo parecido allí. En esta plataforma sufren ataques cada vez que intentan expresarse libremente. Sandra Izquierdo,neutral
reclaman un penal a favor de pusieron la repetición mil veces no ponen una sola vez la repetición de los penales a favor de Liverpool. Ya se con que camiseta puesta están narrando,neutral
El desorden el desastre me dan asco,disgusto
Resulta imposible pasar por alto el asco que me provocó ver sangre en la carne,disgusto
Esta horrible escena me produjo una sensación de asco irreprimible,disgusto
La sensación de estar atrapado en un sueño espeluznante no poder despertar me ahoga de miedo,miedo
"bueno, esta es mi parada. Fue agradable hablar contigo",alegría
Comí una hamburguesa increíble de un restaurante local,alegría
"porque soy un trasero roto bitxh LOL EVEB MEJOR ella corre dormida, así que mientras está acostada, solo CORRE como si los pies se usaran como un rayo xD me patean mucho",ira
La impunidad de algunos criminales me despierta una ira incontrolable,ira
No era capaz de resistirme al asco que me invadía cada vez que me acercaba,disgusto
Sentir el sabor de un medicamento amargo me genera asco ganas de escupirlo,disgusto
"Nada me consuela, la tristeza se ha vuelto mi única compañía",tristeza
acabo de tener un bebé me siento mal conmigo mismo mi esposo no parece querer tener sexo conmigo tan a menudo,tristeza
Observar cómo el cambio climático afecta los ecosistemas la vida en el planeta,tristeza
"Resulta que ahora es culpa la incompetencia de, es inescrupuloso patetico, su estupidez cinismo no tiene límites",ira
Pregunté sintiéndome completamente inútil,tristeza
Diez minutos de lectura no le hacen mal a nadie,neutral
"Por eso, el techo de gasto va a quedar fijado en 127.609 millones, un 3,8 % más que el presupuesto base del año 2019",neutral
Espero que no haya tenido esa sensación de que no quería hacerla sentir mal por mencionarlo,tristeza
Tengo miedo de quedarme sin amigos,miedo
"AHORA Comunicado Grupo de Lima sobre la situación. Conminan a Maduro a cesar la usurpación, se declaran en sesión permanente, deciden reunirse de manera presencial el próximo viernes de mayo, en la ciudad de Lima, Perú",neutral
La vista de la comida en mal estado fue una fuente de asco,disgusto
Realmente he llegado a un punto en el que si paso más de un día o dos sin escribir empiezo a sentirme muy ansioso muy desplazado,miedo
La sensación de las lombrices en mis manos me produce un asco insoportable,disgusto
Me repelí al ver la mugre que cubría la carne mal cocinada,disgusto
Tío esto es pura felicidad joder gracias,alegría
Orgullosa de mi país que ha frenado a la extrema derecha en las urnas 💪,alegría
Siento que rompí todas mis reglas gané muchas batallas otros días. Siento que nada cambió desde hace días,tristeza
"Me siento reacio a hablar de un tema que es tan inmediato, especialmente porque uno no puede hacer demasiada diferencia sobre él individualmente, pero lo que puedo hacer es difundir la palabra",miedo
"Dadle unos minutitos, ahora está con nosotros",neutral
"Durante el confinamiento, ir a la compra era casi una misión de riesgo. Todo el mundo extremaba las precauciones para no contagiarse en el único momento, tal vez en que salía de casa",neutral
Valverde Estamos contentos pero quedan retos por delante,neutral
"El miedo a los fantasmas, a lo desconocido que pueden representar",miedo
Me genera pavor tener que cruzar una calle muy transitada,miedo
"¿Perderá toda su carrera? Ustedes son despreciables. Sé que no crees en Dios, pero el infierno se llenará de liberales como tú Dianne",ira
Me siento como si estoy siendo castigado por usar su adsense productos de afiliados por el éxito de mi sitio web,tristeza
Todo aquello me provocó asco desilusión,disgusto
Me siento triste al ver que mis amistades han cambiado ya no son lo que solían ser,tristeza
La falta de empatía compasión del ser humano me produce un gran asco,disgusto
No puedo evitar sentir la carga que tienen mis padres,tristeza
Realmente me siento molesta por este tema específico porque parece que acabo de lanzar un par de cientos de euros contra la pared,ira
Sentí un asco profundo al ver cómo alguien se quitaba un gusano de la piel,disgusto
Soraya viendo el tremendo ostión de Casado,neutral
siento que es porque no estamos seguros de cómo podemos ayudar,miedo
Tuve un buen almuerzo que consistió en un par de tacos una Doubledilla hoy temprano en Taco Bell,alegría
Dormí desperté sintiéndome mucho mejor como si hubiera salido de una neblina neblina el dolor de cabeza había disminuido el temblor se había ido,alegría
Siento una gran irritación ante la injusticia la desigualdad en la sociedad,ira
Era penal... El árbitro robándole al Barcelona,ira
la joya arquitectónica que sobrevivió al paso del tiempo,neutral
soy muy valiente para expresar sus sentimientos por tomoe a pesar de ser rechazada,tristeza
"deseo mucha permanencia en el cargo dentro de un gobierno que dure lo menos posible. Eso sí, que tampoco nos vamos a volver demasiado generosos",neutral
"Los bares y restaurantes de Cataluña vuelven a cerrar sus puertas ahora durante 15 días. Los hosteleros vuelven a mirar con preocupación el futuro de sus negocios. Estamos con Carmen, propietaria de este restaurante. Carmen, ¿cómo van a aguantar el cierre y qué va a pasar con los trabajadores?",neutral
"Me siento tan incómodo al estar cerca de esa persona, me da asco",disgusto
Un escalofrío recorre mi cuerpo cuando escucho los gritos aterradores en el parque de diversiones,miedo
Tuve la sensación de que su amiga me odiaba profundamente por lo que fuera que le había hecho,ira
La sensación de algo húmedo e indescriptible bajo el ostras me produjo una repugnante sensación de asco,disgusto
Su mirada llena de temor era la única forma de defendere,miedo
"No soporto el olor a alcantarilla, me produce mucho asco",disgusto
El silencio se convierte en mi compañero fiel cuando la tristeza se apodera de mi ser,tristeza
"Está absolutamente seguro de que ninguno de ellos es... liberales traidores, todos ellos,",ira
"Para celebrar díganme, qué autor les gustaría que escribiera su historia? Los leo",neutral
Messi recibió emotivos regalos antes de enfrentar al Liverpool por,neutral
Realmente me encantó el día que me hizo sentir tanta gratitud porque estábamos teniendo un día tan maravilloso que me hizo sentir muy feliz,alegría
Me siento aliviado listo para pasar a la próxima serie de desafíos que la vida tiene que ofrecer,alegría
Me gusta la retroalimentación los comentarios de amor en mis posts así que por favor no se sientan asustados,miedo
Sala Plena recibió solicitud de antejuicio de mérito contra Juan Guaidó,neutral
Con una impresora tresdé no se pueden reconstruir años de historia.. Tontos de los cojones!!! Para reconstruir primero tenemos que reconstruir nuestra sociedad occidental nuestros valores,ira
Siento miedo al salir de casa por temor a un robo,miedo
Creo que así es como se sienten nuestros amigos materialistas cuando escuchan el término diseño inteligente,alegría
"Sí, lo mismo de siempre, gracias. Qué pasa contigo?",alegría
Muchísimas gracias a los críticos y se lo quiero dedicar al equipo técnico artístico de esta película y de las anteriores también,alegría
La idea de estar encerrado en un lugar oscuro sin salida me provoca una angustia incontrolable,miedo
Puedo usar estos momentos como una oportunidad para sentir esa hermosa alma radiante que ha estado escondida por tanto tiempo detrás de esas paredes,alegría
Me asusta pensar en la posibilidad de ser perseguido por alguien,miedo
Estaba tan asqueado que apenas podía soportar los olores desagradables que salían del lugar,disgusto
Rezo por aquellos que se sienten sin amor solos,tristeza
"No sé qué va a estar mas interesante, si el resultado de o el nuevo episodio de esta noche",neutral
"Me gusta pintar, navegar, ver fútbol hablar contigo",alegría
Me irrita profundamente cuando alguien intenta imponer su opinión sin escuchar a los demás,ira
"Señoras y señores, los españoles no solo sufren las consecuencias de su mala gestión y de esta crisis económica que se avecina,",disgusto
El hecho de que algunas personas mientan oculten la verdad me da asco,disgusto
¿Cuánta mierda pueden tener en la cabeza los que apoyan la dictadura de Maduro? ¿No se dan cuenta de su ignorancia completa falta de empatía? Que vergüenza,ira
había estado luchando emocionalmente sintiéndome golpeado descontento,tristeza
Es inaceptable sentir el olor a algo que está podrido,disgusto
La culpa es del que tenga la ostia la derecha. Gracias porque sin vosotros este triunfo de la izquierda no sería posible. Gracias al barco de Feijoo por colaborar en el hundimiento por sustitución por Casado. Rivera! Debate siempre así!,alegría
Creo que es peligroso. ¿Qué pasa si no puedo apagarlo?,miedo
"me siento lindo coqueto los lápices labiales de colores brillantes son para cuando me siento audaz, etc",alegría
¡Qué alegría poder compartir este momento contigo!,alegría
Me asqueó totalmente el olor a enfermedad de esta habitación,disgusto
Análisis del un capítulo decepcionante en una temporada decepcionante,neutral
"La falta de educación cortesía en las interacciones diarias me provoca una ira incontenible, ya que considero que es importante tratar a los demás con respeto consideración",ira
La idea de perder a las personas que amo me causa un profundo miedo,miedo
El miedo me hace sentir vulnerable desprotegido,miedo
La tristeza me agobia no encuentro solución alguna,tristeza
Mi corazón está cansado de tanto estar triste. Anhela encontrar la felicidad que se fue,tristeza
El hedor nauseabundo me provocó mucho más asco,disgusto
Sentí el frio del miedo cuando escuché pasos detrás de mí en la oscuridad,miedo
"Al recibir una llamada de un número desconocido, siento miedo de que sea una amenaza",miedo
El abuso de los derechos humanos me genera una profunda ira,ira
Me encontraba en un edificio alto durante un terremoto. Sentí un miedo inmenso de que el edificio colapsara,miedo
La negligencia gubernamental la falta de acción para abordar los problemas sociales me enfurecen,ira
Me siento generoso por mis compañeros gusanos de biblioteca niños incluso si eres sólo un niño en el corazón,alegría
Nunca he hecho el primer paso porque los chicos eran siempre más rápidos por eso esta situación me está haciendo sentir muy inseguro elusivamente tímido,miedo
Mi jefe es una persona arrogante esto me provoca un profundo enojo,ira
Me da asco ver cómo algunas personas insultan humillan a los demás,disgusto
El terror me invade al recibir noticias alarmantes,miedo
Al entrar a la habitación sentí una asquerosa sensación de repulsión,disgusto
No puedo evitar sentir ira cuando veo cómo la corrupción está arruinando la vida de tantas personas honestas trabajadoras,ira
"escribo cuando tengo ganas de no dejar que mi carita linda mi timidez te engañen, estoy aquí",alegría
aceptar. No odio a los hombres. No odio a los conservadores. Odio la estupidez. Y odio a los hipócritas. Y el hecho de que piense que ser un conservador importa en absoluto en este asunto significa para mí que no está tan interesado en la ley el orden como cree,ira
El miedo me hace retroceder en el momento de tomar decisiones importantes,miedo
Miedo a perder mi trabajo no poder mantener a mi familia,miedo
"Bueno, esta información que les vamos a contar ahora puede considerarse una estafa. Hay un chico que denuncia que le están pidiendo dinero",neutral
Te agradezco que hayas traído el vino. Va bien con el pollo,alegría
Me asustó ver sombras en movimiento en mi habitación después de escuchar ruidos extraños,miedo
Me enoja cuando mis amigos no dejan de hablar o preguntar durante una película,ira
Cuando todavía era un niño,ira
Cada suspiro es una expresión de la tristeza que habita en mi pecho,tristeza
No siento que me estén presionando para hacer nada no tengo ganas de hacer el amor con mi marido tiene ninguna conexión con las agresiones violaciones,miedo
La idea de enfrentarme a una situación desconocida me genera una gran ansiedad miedo,miedo
"En este momento El Barcelona no tiene jugadores para la contra, me parece un suicidio lo que están haciendo, o cambian o nos empatan",neutral
Inmediatamente reaccioné a esa imagen sintiendo que era más una marca de ego de kubricks que un inteligente guiño a una película pasada,alegría
Me resulta profundamente desagradable el olor a cucarachas muertas entre los cajones de mi cocina,disgusto
La gente que hace bromas juego de tronos... Esa gente que tiene que hacer chistes a toda costa para mantener con vidilla su perfil. Twitter,neutral
El sonido de alguien masticando con la boca abierta me repugna por completo,disgusto
Los apoyos de Trump alcanzan otro nivel de irritación dentro de mí,ira
pa peor Con escasos días de gobierno del han servido para dar un vuelco electoral. Proxima parada Municipales de Mayo,neutral
Me siento abrumado por la gracia de Dios,miedo
Pero es! Toma esta mañana como ejemplo. El metro estaba tan repleto esta mañana que unos cien viajeros ocupados me aplastaron por completo de camino al trabajo,ira
"Cumplir el confinamiento es vital para frenar los contagios, pero no todos lo cumplen. En Cataluña, el 13% de los positivos se salta en la cuarentena y la cifra.",neutral
Ni siquiera sé cómo describir cómo me siento es como si estuviera triste pero puedo entender su decisión pero no puedo controlarme a mí mismo para no estar enojado con él,tristeza
"y sobre todo de fobias personales. Estamos hablando de Melilla y Melilla está sobrando ese posicionamiento de medio envidia, rencor, fobias personales, eso está sobrando",disgusto
El olor fétido de orina me producía un intenso asco,disgusto
Sentir la textura de las tripas de un animal me produce asco,disgusto
La discriminación racial es algo que me provoca un asco profundo,disgusto
"Me las arreglé para hacer una hora de ejercicio, lo que generalmente ocurre o veces por semana, así que estaba feliz de que fuera ayer",alegría
"Tengo miedo a las alturas, me da vértigo estar en un lugar elevado",miedo
La violencia de género me provoca un profundo asco hacia los agresores,disgusto
"No puedo dejar que mi hijo vaya al parque solo, siempre temo que algo malo le pueda pasar",miedo
"No sabía cómo reaccionar, sentía suficiente asco para no seguir pensando en ello",disgusto
Otro evento que puso una sonrisa en mi rostro fue el juego de baloncesto del vecindario que se llevó a cabo el fin de semana pasado,alegría
El momento en el que tanques chavistas avanzan sobre manifestantes en plena marcha de Guaidó,neutral
no sentirme bienvenido en su apartamento ciertamente no,tristeza
Ansío salir moverme si no me siento agitado hasta que lo haga,miedo
Sentir la presencia de alguien cuando en realidad estoy solo en casa me causa un miedo inexplicable,miedo
La tristeza en mi corazón es tan profunda que siento que me consume,tristeza
Estoy furioso eso me está afectando negativamente,ira
¡Es tan repugnante! Me da asco,disgusto
me he estado concentrando en la palabra memorizando las escrituras a través de esto siento que dios me está mostrando lo feo que es mi corazón,tristeza
Me siento culpable lo siento por ellos,tristeza
Barcelona se coronó campeón Venció al al Levante,alegría
Cultura del y idioma ya protegido. en promover el galés mejor gastado en turismo o nuestro terrible historial educativo escolar,ira
Me siento tan inútil para ella porque la ayuda que quiero darle es del tipo en el que ella no cree no quiere,tristeza
Buenos días! Hoy es un viernes especial. Ayudemos todos. Toda fuerza es poca cuando se trata del planeta,neutral
He manejado mal las cosas junto con el resto me siento arrepentido por eso en este momento en lugar de mi reacción inicial de no querer preocuparme porque tal vez en algún lugar profundo de mí espero que las cosas sean como antes,tristeza
hoy me siento muy mal fisicamente,tristeza
Siento pena por su padre,tristeza
"Todos los viernes, la juventud europea da el ejemplo a los adultos que no toman conciencia sobre el desastre que se avecina para nuestro planeta. La ola iniciada por la adolescente sueca se desbordará este viernes llega también al",neutral
no digo nada entonces mis sentimientos están heridos me siento incómodo no respetado,tristeza
️ El Barcelona busca el alirón definitivo ante un Levante desesperado,neutral
"me sorprende que nadie se sienta reprimido, tergiversado u ofendido por ello",tristeza
Tuve la carrera más increíble esta mañana me siento tan determinado estos últimos días,alegría
Los que no miramos no conocemos.... a esta hora estamos hinchados los huevos de los que miran visitaron,ira
¡Entonces apuesto a que es realmente bueno!,alegría
El miedo a los payasos hace que evite cualquier espectáculo circense,miedo
"Sabía que me sentía inseguro asustado, así que dejé que me abrumara me rindi a esos sentimientos me rendí",miedo
me siento de mal humor después de impuestos,ira
"Siento miedo cada vez que tengo que hablar en público, incluso si son solo unas pocas personas",miedo
Tenía mala cara el número uno del mundo. Las sensaciones no eran buenas para el murciano y sí para el danés Holger Ruhm que se llevó la primera manga por 6 3 y mandaba en la segunda 3 a 3,neutral
Ver una sombra moverse en medio de la oscuridad de mi habitación me produce un miedo indescriptible,miedo
"Yandlecay y Demis Hasabis, los padrinos de los asistentes virtuales, traductores simultáneos, el reconocimiento de imágenes",neutral
Contemplar esta desgracia me ha llevado a un profundo sentimiento de asco,disgusto
No puedo soportar que mi compañero de trabajo se lleve el mérito de mis ideas,ira
"Por favor, no me hagas daño. Por favor",miedo
"Quiero dar las gracias a Eva Leyra, Yolanda Serrano, Josep Cister,",alegría
Estoy furioso conmigo mismo por no haber tomado una mejor decisión,ira
"Cada vez que pienso en él, la tristeza me embarga por completo",tristeza
"Cada día que pasa pues se echa más en falta, no... O sea, no con cada día que pasa te vas mejorando, no, yo creo que al revés, que cada día es más.",tristeza
me siento contento sin saber el resto de su historia,alegría
Al ver los restos de la tragedia me llené de asco,disgusto
Me pone furioso cuando alguien manipula traiciona mi confianza,ira
Me siento triste al recordar las palabras hirientes que alguien me dijo,tristeza
"Todavía me siento un poco inestable a veces puedo moverme hacia el cabello de jade ligeramente extraño, en particular, parece propenso a esto, pero en general funciona bien con la escritura de Spencer",miedo
El miedo a los fantasmas lo sobrenatural me hace evitar ciertos lugares,miedo
Estaría encantado de decirle lo que pienso,alegría
"Me siento conmocionado por lo que hicieron los diputados, pero tú lo haces todo mejor",miedo
Cuando pude comer mi almuerzo favorito gratis,alegría
"Sí, ella es tan encantadora. A mí también me gusta",alegría
No me siento frenética,miedo
El aire viciado producía una abrumadora sensación de asco,disgusto
Mañana España no va a funcionar muy bien. No lo digo por el gobierno ni Todos han visto no han dormido,neutral
"Siento miedo cuando tengo que enfrentar una situación desconocida, siempre me siento inseguro",miedo
"Y a ti Fer que te voy a decir ya, que me regalas personajes que me cambian la vida siempre, siempre, o sea tocas un botón mágico que no sé qué haces que me",alegría
seguro. Puedes comprar casi cualquier cosa que se te ocurra,alegría
Lo que me produjo un asco insoportable fue el pestilente olor a algas podridas,disgusto
"Canto decentemente, pero viniendo del tipo de familia que hago siempre siento que soy menos talentoso, así que nunca he tratado de aprender como tal",alegría
Me enfada mucho cuando alguien juzga a los demás sin conocer su historia,ira
Me dan arcadas cuando escucho mentiras descaradas,disgusto
El asco que sentí al ver cómo se burlaron de esa persona fue indescriptible,disgusto
Tuve un profundo sentimiento de asco al sentir el sabor a insecto en mi plato,disgusto
"Pero, ¿ el estacionamiento? No puedes aparcar en la calle, ¿verdad?",ira
La Cruz Roja y las autoridades locales de Ucrania se apresuran a instalar refugios con calefacción ante la llegada del invierno,neutral
El asco que sentí fue indescriptible al ver cómo maltrataban a aquel pobre indefenso,disgusto
"Perfecto, también me gustan sus ojos encantadores",alegría
El miedo me acompaña cada vez que tengo que hacer una presentación importante,miedo
Es asqueroso ver cómo la gente deja su basura en la playa,disgusto
Me da asco ver cómo se desperdicia tanta comida mientras hay personas que pasan hambre,disgusto
"enciende unas velas, sumérgete en un baño caliente, adéntrate en un buen booka ¿Te sientes mejor todavía?",alegría
¡Esta noche es una noche de fiesta! ¿Qué bebidas crees que necesitamos?,alegría
¿Me acompañas me ayudas a elegir?,alegría
Me siento estúpida escribiendo eso,tristeza
"Si es así, ¿por qué los demócratas continúan diciendo que es un violador? ¿Por qué los demócratas dicen que los republicanos permiten que un violador sea presidente? Él no está ileso",ira
Estoy sintiendo el impacto positivo de las nuevas herramientas meditativas pam me está dando también más fuerte claramente,alegría
No sé quiénes son estos liberales nazis de POS y no me importa saber Todos los miembros de la élite de Hollywood pueden y prob irá a él!!,ira
"Sí, ahora como estamos jugando, sí, pero no vale nada. Ahora esto consta de 38 jornadas, de ser regular",alegría
Espero que muestre cómo tapar un agujero de bala. La gente se está cansando de las mamás guerreras pronto le van a pasar cosas malas a Antifa si no se las controla,ira
"Puede que confíe en mi pareja para cuidar de mí mis necesidades las de nuestra relación me siento amenazado porque no están en control de la situación , obviamente, tampoco lo estoy",miedo
No como mucho pan porque encuentro que los carbohidratos me dejan atontado expanden mi cintura más rápido de lo que puedes decir por qué diablos no me quedan bien los jeans,tristeza
que nosotros denominamos ya la Reforma Grillete,disgusto
"La oscuridad me aterra, especialmente cuando tengo que caminar solo por la noche",miedo
"Nunca encontrarás a alguien que te ame como yo lo hice. Y que mi amor, será mi venganza",ira
No me siento glamouroso,alegría
Me molesta que siempre tengan que tener la última palabra en las discusiones,ira
"La noche es oscura alberga horrores, chatis",neutral
Ver a mis padres envejecer me llena de tristeza,tristeza
creo que es posible tal vez lo estoy negando tal vez no me estoy abriendo a toda la posibilidad tal vez es solo ahora que me he dado cuenta de que es posible darle a un hombre ese poder sobre mí para hacerme sentir sacudida en mi sandalias de cuero,miedo
Estoy muy alegre por el regalo sorpresa que recibí,alegría
Tengo miedo de fracasar no cumplir mis metas en la vida,miedo
"Odiaba el trabajo diario después de unos meses de sentir que estaba siendo castigado cósmicamente por hacer una buena acción, me estaba preparando para renunciar cuando conocí a la mujer que se convertiría en mi esposa",tristeza
Son protestas asentadas en un largo historial de discriminación racial que hoy en día,neutral
Me alegro de que nos encontremos hoy. Gracias,alegría
"No creo que estos sentimientos puedan atribuirse únicamente a la falta de empatía hacia la vida familiar por parte de los responsables de la formulación de políticas gubernamentales los empleadores, lo que el análisis de esta encuesta parece sugerir",tristeza
Me da miedo perder el control de mi propia vida,miedo
El miedo a la muerte me hace apreciar cada momento de la vida buscar un sentido más profundo,miedo
Últimamente me he sentido abrumado,miedo
Aquel hedor a zorrino me revolvió el estómago de asco,disgusto
Me entristece ver que mi hermano mayor está luchando contra una enfermedad,tristeza
"A la espera de las urnas canarias, se dejan ver los primeros resultados tras el cierre de los colegios electorales. ganaría las elecciones con apoyo del, escaños, seguido por, con, de votos escaños",neutral
Greta Thunberg pide al Papa que se una a la lucha contra el calentamiento,neutral
"Me siento vacío por dentro, la tristeza me ha robado la alegría",tristeza
Ya no me siento deprimido no estoy enojado o no lo he hecho todavía,tristeza
La ira me consume cuando alguien se burla o se ríe de mis sueños e ambiciones,ira
Me siento triste al recordar los momentos felices que ya no volverán,tristeza
El miedo a fallar siempre me paraliza me impide tomar riesgos,miedo
También sé que en ciertos días cuando me siento mal es sólo porque no he traído suficientes cigarrillos,tristeza
La angustia me embargó al enterarme de una enfermedad mortal que afectaba a mi ser querido,miedo
