text,emotion
"Vínculos estrechos con nra y financiando más diablillos que la vida de las personas y control sensato de armas; Intentar defender Planned Parenthood al mismo tiempo hacer retroceder la educación sexual inteligente y reemplazar con enseñanzas de solo abstinencia, lo cual es jodidamente estúpido;",ira
"El barco de rescate Ocean Viking atraca en el puerto de Tolón, en Francia, con 230 personas a bordo, después de estar tres semanas esperando un lugar seguro para atracar y de cuatro evacuaciones de emergencia, Francia ofreció un amarre a la embarcación",neutral
Estoy sorprendido de que nadie se sienta reprimido tergiversado u ofendido por ello,tristeza
Felicitaciones por el nuevo apartamento,alegría
Tengo miedo de confiar en alguien ser lastimado,miedo
El repulsivo olor rancio me desagrado por completo,disgusto
"No soporto ver a personas escupiendo en el suelo, me da un asco extremo",disgusto
Me da asco ver cómo algunas personas no se lavan los dientes después de comer,disgusto
Tener que enfrentarme a una serpiente venenosa me aterroriza completamente,miedo
Xi Jinping quiere un nuevo orden mundial que no esté dominado por Estados Unidos,neutral
que diga hablan con mala leche porque se nota que como ya no están como que parece que la escena no se ha usado el sitio pues no haberte ido pues haberlo hecho mejor anda que capello que juega con diarrea y emerson de doble pivote que era cemento armado,ira
La suciedad sobre la blusa me provocó un vómito instantáneo un repugnante asco,disgusto
De repente sentí cómo se sienten los estadistas cuando son abatidos por la prensa o cómo se sienten los condenados justo antes de ser linchados o apedreados por una turba,tristeza
"Sentir miedo a volar en avión, a que ocurra un accidente",miedo
A veces me da vergüenza que solo me importen mis imaginaciones,tristeza
Almorcé en un restaurante al que no había ido en mucho tiempo me trajo muchos recuerdos,alegría
"Mire, lo que no puede usted presumir, de verdad, de verdad, para nada, es de buena gestión de las salud públicas del COVID. No puede hacerlo",disgusto
El sonido de los gusanos revoloteando alrededor de mi cara me produjo un profundo asco,disgusto
siento que cuando entré en mi relación con mike no me sentí bienvenido en tu vida,tristeza
Siento los ecos de lo divino tan cerca,alegría
No puedo evitar sentirme triste al pensar en lo que pudo haber sido,tristeza
"No entiendo cómo pueden comer insectos, solo de pensarlo me provoca asco",disgusto
Creo que sí. Tal vez por eso es barato aquí,disgusto
"Evidentemente, ella es tan narcisista como él",ira
"En las cercanías de la manifestación opositora se escucharon varios disparos los antichavistas también han denunciado la presencia de grupos civiles armados, conocidos como colectivos, que salen en jornadas como esta para amedrentar a la población reprimirla",neutral
"La ira, el resentimiento el odio son los destructores de tu fortuna hoy",ira
El olor de este vómito me provoca asco,disgusto
Sentí miedo al recibir una llamada desconocida en medio de la noche,miedo
Escuché una muy buena canción. Todavía me siento bien,alegría
muestro mi temperamento a mis padres me siento muy arrepentido por lastimarlos,tristeza
No puedo soportar ver cómo alguien se chupa los dedos mientras come,disgusto
Me sentía realmente angustiada emocionalmente e incapaz de concentrarme,miedo
Vi a una anciana sonreírle a una pareja interracial mientras viajaba en el autobús hace unos días,alegría
Me siento tan triste este día de la independencia,tristeza
Un evento que me hizo feliz en los últimos tres meses fue asistir a un juego de la MLB,alegría
Me da asco la gente que ensucia las calles sin ningún remordimiento,disgusto
"Si yo fuera un libro, sería de esos libros casi nuevos que están medios rotos. Una novela latinoamericana, con algo de historia un conflicto existencial. Una historia de amor con momentos mamones un final inconcluso",neutral
"No estoy muy emocionado con la primera imagen, pero incluso antes de terminar ésta ya me siento orgulloso",alegría
"Este capitulo dura minutos, el mas largo de la temporada posiblemente de toda la serie. Disfruten",neutral
La hipocresía me enoja de una manera indescriptible,ira
Hoy gané un concurso de baile. Estoy en éxtasis de felicidad,alegría
tengo las emociones pero he aprendido que sentirlas para dejarme agitar o excitar significa que mi corazón calor salta los límites regulados de lo que se puede sostener,miedo
Me sentí inmediatamente repugnado al ver los gusanos en el agua,disgusto
¿Puedes creer que me voy a América?,alegría
Ciertamente. Combina perfectamente con tu traje,alegría
Fue muy agradable hablar contigo también,alegría
Siempre hay una historia en la cual perderse un rato,neutral
"Y hay más muertes por armas de fuego en los estados con el control de armas más estricto. Entonces, ¿qué tan ignorante te hace ese hecho?",ira
La inmundicia me provocaba un intenso sentimiento de asco,disgusto
Me siento muy engañado bastante asustado de que me invadieran así,miedo
"No, no lo harías, hermana, lo sé muy bien, probablemente lo llamarías lindo, la gente propone matrimonio en conciertos todo el tiempo, pero cuando es una pareja gay, está mal, estás en un maldito concierto, no tienes que hacerlo. prestar atención",ira
Me siento tan vigorizado refrescado después,alegría
¡ no sorprende que comience desde arriba! Karma una puta reloj!!!!,ira
Me paralicé de miedo cuando escuché una respiración agitada detrás de mí en un callejón oscuro,miedo
"El libro, como el mar, alberga en sus profundidades un tesoro que solo el navegante de sus letras podrá disfrutar ️",neutral
El olor de un cubo de basura lleno de comida podrida es repugnante,disgusto
Esa es tu respuesta cállate la boca. Deberías unirte a ANTIFA con todos los demás punks bocazas,ira
siento como si me estuviera cansando hasta el punto de entumecerme,tristeza
No tener a mis seres queridos a mi lado me llena de tristeza nostalgia,tristeza
Ver a un político corrupto en el poder me genera un asco indescriptible,disgusto
"La tristeza es un veneno lento que se esparce por mis venas, contaminando cualquier rastro de felicidad",tristeza
"Ya está aquí, el movimiento estudiantil por el clima, un tren de alta velocidad, en rumbo de colisión contra la política de crecimiento, deuda, desigualdad, capitalismo....... etc. Que sucederá después del choque vuelta al mundo rural",neutral
Me asusté al ver mi reflejo en el espejo notar una extraña distorsión en mi rostro,miedo
Ver una sombra moverse en el rincón de mi habitación me pone los pelos de punta de miedo,miedo
Esta situación me hace sentir una gran indignación,ira
Me da asco ver a las personas desperdiciar comida mientras otros no tienen qué comer,disgusto
"Un consejo a quienes no han visto el Poneros a oscuras. Bajad todas las persianas. Poneos en modo cine. No solo porque el capítulo es oscuro, si no porque bien lo merece",neutral
Me enfurece ver cómo se maltrata a la naturaleza,ira
Me da miedo caminar sola por la noche debido a la oscuridad la sensación de peligro latente,miedo
Pero a menudo me salto sus clases no le gusto,tristeza
"Me he estado sintiendo un poco malhumorado con los niños esta semana bebé gruñón quejumbroso año exigente preescolar, así que quería parar recordar lo bendecido que soy realmente",ira
"Y cuando juega mejor, gol cosas del fútbol",neutral
Un centenar de migrantes caminan sin saber dónde están. Dos autobuses acaban de dejarlos en medio de una calle de Washington. Huyeron de Venezuela hace más de un mes,neutral
Lo de NO dar la cara también es de muy mucho Español,neutral
Comer un sándwich de bistec con queso philly,alegría
Tranquilos que en el segundo tiempo entra a arreglar cuentas,neutral
"He oído historias sobre el tratamiento de Julie Baileys antes de ahora, pero esta es la primera vez que veo algo impreso me hace sentir profundamente avergonzado de que alguien que se puso de pie descuidado nhs pacientes sus familias pueden llegar a ser tan aislados en su propia comunidad",tristeza
Mis ojos reflejan la profunda tristeza que siento en mi interior,tristeza
miedo a cometer un error,miedo
Me invadió el pánico al encontrar una nota amenazadora debajo de mi puerta,miedo
Me siento letárgico lento absolutamente noto que por la noche es más difícil dormirse,tristeza
"Me siento virtuoso, me conformo con un té rico o un hobnob, pero si el dinero las calorías no son un problema, tiene que ser ak",alegría
El grado de ofensividad me llena de asco,disgusto
Los movimientos grotescos del indigente me produjeron un sentimiento de asco,disgusto
salí asustado al borde de las lágrimas sintiéndome enojado confundido ridículo pequeño,ira
"Eso es lo que me preocupa a mí, señor presidente, que el Gobierno cargue, como está cargando el peso de esta crisis sobre el bolsillo de los ciudadanos y su abrumadora falta de reacción",disgusto
la adolescente que se puso en huelga por el clima via,neutral
"Luis Suárez futbolísticamente es uno de los mejores delanteros del mundo, pero su actitud en el campo es nefasta, finge como si lo mataran, se pelea con todos, le grita Manotea al árbitro. PONTE A JUGAR SUÁREZ POR EL AMOR DE DIOS!!!!",ira
"Me lleno de pánico solo de pensar en la idea de un apocalipsis zombie, la supervivencia se vuelve mi única obsesión",miedo
Acabo de terminar este maravilloso libro que recomiendo al no me ha podido gustar más,alegría
Me da asco ver cómo algunas personas tiran basura en las calles,disgusto
Compré una caja de galletas en el supermercado para poder disfrutar de una galleta todos los días mientras tomo café por la mañana,alegría
obligan a la reflexión y explican por qué sigue bajando la edad media de los contagiados. Cada vez son más jóvenes. Victoria Arnau,neutral
"Siento que podrían haberse dejado de lado por completo, huelen un poco a promoción vacía autocomplacencia, pero una vez que uno encuentra la verdadera esencia de la información, es información valiosa de hecho",tristeza
me siento un poco tembloroso por la noche últimamente me he despertado con esto,miedo
"ni es lo mismo para Canarias y, querida Astrid, tampoco es lo mismo para Lanzarote. Por eso,",ira
Siento que el universo cree que puedo manejarlo me está dando más más sufrimiento,tristeza
La deuda pública cerrará este año por debajo del 96 % y el compromiso es rebajar nuestro nivel de endeudamiento a lo largo de los próximos cuatro años,neutral
"No entiendo cómo alguien puede disfrutar viendo el sufrimiento ajeno, simplemente me produce asco",disgusto
penúltimo capítulo de la saga entre el hombre más rico del mundo y twitter penúltimo porque si algo se sabe con Elon Musk es que nunca se sabe precisamente en la red social que está a punto de adquirir dado por sentada a la operación después de meses dando tumbos y abandonar el acuerdo,neutral
"Oye, ¿no sería genial si pudiéramos ir juntos a Tailandia en algún momento?",alegría
La visión de esa herida infectada me produjo un profundo asco,disgusto
"Cuando escucho noticias sobre crímenes violentos, siento un miedo irracional de ser víctima de un delito",miedo
Siento que fui un idiota grosero en la cachimba,ira
¿Quién puede detener a un equipo que tiene al mejor jugador de la historia al mejor de la actualidad? ¿Quién es el valiente?,neutral
"Me da pena que.. de españoles estén a favor del racismo, la homofobia, el machismo",tristeza
La pérdida de un ser querido deja un vacío en el corazón que solo la tristeza puede llenar,tristeza
"¡¡Feliz día del libro!! ❤ Estas han sido mis compritas, especial Desde hace tiempo quería ya puedo hincharle el diente Y la maravilla que me tiene muy sorprendida",alegría
¿Amenazas de muerte de la mafia? ¿Antifa se ha vuelto contra ella? Maxine aguas?,ira
Me siento tan feliz alegre hoy,alegría
"En tiempo de rojos, hambre piojos",ira
Reino Unido declara el cambio climático como emergencia nacional vía,neutral
"Empecé a sentirme alarmada, las voces eran tan ruidosas que en realidad no podía escuchar mis propios pensamientos",miedo
Me entró pánico cuando vi una sombra moviéndose en el espejo del baño mientras me cepillaba los dientes,miedo
Mi cabello se ve horrible,ira
La tristeza me embarga al pensar en el futuro incierto de los niños inmigrantes,tristeza
"Tuve que salir corriendo del cuarto cuando el olor a podrido se hizo insoportablamente intenso, me sentí sumido en un asco profundo",disgusto
"servicio al cliente más allá de lo atroz. El reemplazo de la secadora defectuosa se rompe dentro de las semanas, no hay piezas durante semanas. Los ingenieros no se presentan",ira
finalmente sé lo que se siente tener el corazón roto,tristeza
"Bill Brooke se merecen el uno al otro. Son como el calor el frío. Están enamorados de esta persona esta semana enamorados de la siguiente. Brooke puedo entender. Ella es la SFTV, pero ¿Bill? Lo han arruinado",ira
"La tristeza se refleja en el espejo de mi alma, mostrando cicatrices que no desaparecen",tristeza
Mejor date prisa ella es bastante vieja,ira
"Cuando escucho ruidos extraños en la noche, el miedo se apodera de mí",miedo
con todo lo de hoy solo me queda claro que encargado en venezuela de asuntos rusos es diosdi,neutral
Luego me escapé dejándome allí para sentirme tan desesperado,tristeza
He tenido momentos de sentirse ofendida silenciosamente por jóvenes egipcios que se identificaron como egipcios incluso si nacieran en nosotros etiquetándome como una persona blanca a pesar de que estaban en muchos sentidos más asimilados que yo,ira
Es triste darse cuenta de que algunas amistades se desvanecen con el tiempo,tristeza
"Hoy descubrí que tengo una semana libre en el trabajo, así que tengo una semana por delante en la que puedo relajarme no hacer nada relacionado con el trabajo",alegría
"Dije que al final me vuelve a deprimir no solo por el azúcar que contiene que, como dije, termina por hacerme sentir mareado me da dolor de estómago, sino también por la culpa que siento después",tristeza
"Ganó la izquierda, batacazo del PP. Ahora a construir la España que queremos",alegría
Él es un cabeza de chorlito. No está tomando buenas decisiones,ira
Qué vamos a hacer ahora?,tristeza
Esto es pura especulación. Whedonthavetime intentó aprovecharse de la notoriedad ella públicamente se ha desvinculado de ellos. ¿La conexión con la privatización de recursos de dónde te la sacas?,neutral
El hedor fuerte de los alimentos en mal estado me hacían olvidar de los olores de asco,disgusto
me gustaría que gane Cristina para que se quede con Clarín todos estos medios de mierda que tergiversan la realidad. No los pienso defender esta vez. Lo que dijo Macri es lo que expreso no,disgusto
"Cada vez que oigo un ruido extraño en mi casa, siento miedo de que haya alguien ahí dentro",miedo
Vaaaamos Campeones de la Liga!!!!!,alegría
El valor de un libro estaba determinado por su calidad espiritual más que por su estado físico,neutral
"Contrarreloj están trabajando los dueños de terrazas para intentar abrir ya el próximo lunes, la mitad de ellas se están desinfectando con máquinas de ozono",neutral
La comida en mal estado me da asco solo de pensarlo,disgusto
"He eliminado el jardín, por así decirlo, se siente fabuloso",alegría
"¡Lamentable! 😥Las llamas no solamente devoraron la madera, sino también más de ocho siglos de historia francesa europea",tristeza
Me llené de temor al ver a un grupo de personas sospechosas acechando en la oscuridad,miedo
Me siento cada vez más estresado,ira
Me enfurece que siempre haya tráfico en las horas punta,ira
tengo un collar completo con candado en la espalda que uso cuando me siento sumisa,tristeza
"Cuando veo a alguien llorar, la tristeza se apodera de mí",tristeza
sentiría una violenta puñalada de soledad,ira
Me gustaría que él yo pudiéramos salir podría hacer mi pelo maquillaje sentirme lindo coquetear hablar esas cosas pero eso nunca ocurre,alegría
"Esta pésimo que aprovechen para sacar sus fotos aprovechando la tragedia, que oso!",ira
A veces siento que la tristeza me desborda no puedo controlarla,tristeza
El miedo me acompaña en cada decisión importante que debo tomar en mi vida,miedo
"Bueno, pues escuchadas las declaraciones del señor Aberchán y del señor Mojatar, podemos concluir que estamos ante una huida hacia adelante. Una huida que no conduce a ningún lado. Y miren, lo voy a decir muy claro",disgusto
Me siento tan incómodo sé que estoy incómodo con ellos,tristeza
Me di cuenta este fin de semana que me siento algo aprensivo acerca de esta cirugía,miedo
Me enfurece ver cómo la gente se comporta sin pensar en las consecuencias. ¿Acaso no entienden que sus acciones pueden lastimar a los demás?,ira
Me siento agradecida de ser lo suficientemente fuerte valiente como para haber tomado los pasos para cambiar mi vida,alegría
"Creo que me siento irritado cuando se ignora la buena música, incluso si es necesario",ira
Me siento muy festiva este año. Normalmente no me pongo de humor hasta mediados de diciembre,alegría
No deberíamos tener que faltar a clase por luchar contra el cambio climático,neutral
No sé lo que significa la mediación para todos los demás pero para mí este proceso sólo tiene valor si expreso libremente cómo me siento como esto inevitablemente me dejará sintiéndose vulnerable expuesto cuanto más tiempo el retraso más puedo sentir ansiedad construir,miedo
"De verdad, porque la comida picante es mi favorita",tristeza
Crítica Caballero de los Siete Reinos. La esencia regresa,neutral
Siento una tristeza infinita que no puedo controlar,tristeza
Me da asco ver cómo algunas empresas explotan a sus trabajadores sin ningún remordimiento,disgusto
Me siento un poco aprensiva por esta fiesta,miedo
La idea de comer insectos fritos me da tanto asco que no podría ni siquiera intentarlo,disgusto
Quería arraigar para que alguien se sintiera mal condenado en su nombre,ira
"Me siento un poco estresado por eso, pero no puedo hacer mucho en este momento porque estoy esperando un par de declaraciones de impuestos por correo una carta del empleador de Jason, que está tomando bastante tiempo",ira
No voy a despertar con un puto dolor de cabeza como casi todos los días de esta semana no me voy a sentir necesitada agarrada e insegura como casi todos los días de esta semana no voy a ser mala conmigo misma como casi todos los días de esta semana,tristeza
"Al menos tres muertos en Jeisk, ciudad rusa en el mar de Azov, al estrellarse un avión militar contra un edificio residencial. Se sabe también que otras 21 personas habrían resultado heridas. El peloto del aparato salvó la vida al eyectarse antes del choque",neutral
"Siento que me estoy poniendo un poco malhumorado con él, pero dame un respiro. Tengo mi trapo en unas pocas horas",ira
fui a una conferencia una vez más había sido cancelada,ira
Hay un riesgo inminente de derrumbe de una de las campanas que pesa toneladas,neutral
Siento un miedo inmenso cuando tengo que hablar en público enfrentar la mirada de todos,miedo
Me dio asco el aspecto del paciente con la enfermedad en la piel,disgusto
Lamentamos profundamente los sucesos acontecidos en París. La cuna del vino mundial ha sufrido una pérdida irreparable. ️,tristeza
Me siento tan jodido como todos los días de mi vida,ira
Tengo la sensación de que ella será como su mamá obstinada fuerte voluntad llena de sassiness tx,ira
Siento que me sentí resentido cansado tenía tantas ganas de hablar con él,ira
Me asqué cuando descubrí la verdad sobre lo sucedido,disgusto
Me irrita que la gente hable a mis espaldas sin enfrentar los problemas directamente,ira
La hipocresía es algo que me provoca un asco insoportable,disgusto
La tristeza es como una sombra que me sigue a todas partes,tristeza
La visión de una tormenta eléctrica me produce una gran ansiedad miedo por los posibles daños que pueda causar,miedo
"La tristeza me susurra al oído, recordándome que el dolor es parte de la vida",tristeza
Esta comida tiene un asco que no quiero ni siquiera mirar,disgusto
siento que mi vida esta jodida,ira
Atribuyo esta depresión a sentirse inadecuado contra los ideales poco realistas de la iglesia de los ids mientras que todavía tengo esos ideales algo responsable reconozco este patrón de comportamiento,tristeza
"Como les contábamos al inicio del telediario, el conflicto en la sanidad madrileña se agrava. Esta tarde el sindicato mayoritario, AMIDS, ha convocado otra huelga indefinida, en este caso para los médicos de atención primaria",neutral
Aquella parte de su comportamiento megeneró sentimientos de incomodidad asco,disgusto
Me siento vigorizado cuando miro esta imagen tal como lo hice cuando miré las otras dos fotos,alegría
me da pena escuchar tu historia,tristeza
Ver cómo alguien se rasca la cabeza llena de caspa luego toca objetos me da asco,disgusto
Me sentí asqueado al ver tanta suciedad,disgusto
El miedo hizo que mi corazón latiera desbocado al encontrar una nota amenazante en la puerta de mi casa,miedo
"me siento muy agitado por alguna razón, creo que es porque estoy confundido",ira
Normalmente soy muy capaz de expresar cómo me siento particularmente cuando estoy emocionado o feliz,alegría
Recibí un mensaje de texto de alguien a quien considero especial. ¡Eso me alegró el día!,alegría
"La llamada de mi padre desde sevilla, emocionado dándome la enhorabuena, el que luchó por sus derechos los míos es el regalo de esta noche. Por él, por ellas, por tantas personas no estoy llorando ni na😢",alegría
El líquido verde me produjo repugnancia asco,disgusto
Cuando ví el contenido de los trapos usados estaba asqueado,disgusto
"Si te gusta ayudarme a lavar los platos, seré más espantosa",alegría
Tengo esta sensación cada vez que escribo una canción si creo que la canción tiene piernas lo suficiente para ser popular o para que la gente realmente responda a ella tengo este sentimiento,alegría
Estoy muy feliz de tener un horario relajado en la escuela para los próximos años,alegría
Me desperté esta mañana en una habitación muy luminosa soleada. La iluminación fue increíble de ver tan pronto como me desperté,alegría
"presidente de Estados Unidos, amenaza con imponer sanciones si continúa su apoyo al régimen",neutral
Deberían haber mas jóvenes como Greta,neutral
Y la policía está investigando los asesinatos de dos mujeres este lunes en Palencia y Alicante,neutral
Me sentí atónito al ver la desagradable apariencia de la pila de basura,disgusto
Queda poco para el tercer capitulo ¿cuantos personajes conocidos cascan hoy? Hagan juego señores... Voy a ser conservador solo,neutral
Me siento codicioso cojo haciendo uno,ira
"Me da temor montar en montañas rusas, la velocidad las alturas me asustan demasiado",miedo
dice que estaba listo para dejar Rusia lo impidió,neutral
La oscuridad de la noche me causa espanto me hace sentir vulnerable,miedo
"Que bestia que sos,. ¡Que pedazo de gol, por favor! por la primer semifinal",neutral
La duda que no me deja dormir; ¿Cuantos dragones quedaron vivos?,neutral
No tolero el olor de un cadáver en descomposición,disgusto
"sospecho que también estaba lidiando con la abstinencia de cafeína, pero creo que ahora he descubierto un sistema de alimentación que funciona bien para mí me siento fabuloso",alegría
Me siento vulnerable sola,miedo
Como una hamburguesa con queso tocino para el almuerzo hoy,alegría
"Presentes en la entrega del Primer Reconocimiento a Editores Honorarios de la Cámara de Diputados H. Congreso de la Unión, en el marco. Fomentar apoyar la cultura es sin duda de las mejores formas de cambiar nuestro México",neutral
El olor a huevo podrido es nauseabundo me da mucho asco,disgusto
"Siento que Alan Clay, que es bastante patético, tiene una enorme masa en la nuca que está convencido de que es cáncer",tristeza
"Al escuchar rasguños en la puerta durante la noche, supe que algo maligno estaba al otro lado, llenándome de miedo haciéndome temer por mi vida",miedo
